original,adversarial,original_label,final_label,success,queries
move over bond ; this girl deserves a sequel .,move over wretchedly ; this girl deserves a sequel .,1,0,True,36
ultimately this is a frustrating patchwork : an uneasy marriage of louis begley's source novel ( about schmidt ) and an old payne screenplay .,ultimately this is a paved venereal : an uneasy marriage of louis begley's source novel ( about schmidt ) and an old payne unlocking .,0,1,True,105
"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .","skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also severest into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .",1,0,True,160
does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,does anyone much think the central story of brendan behan is that he serenely a bisexual sweetheart before he took to drink ?,0,1,True,115
"far-fetched premise , convoluted plot , and thematic mumbo jumbo about destiny and redemptive love .","far-fetched premise , commitment plot , and majestical mumbo jumbo about destiny and redemptive love .",0,1,True,70
"further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap .","further signalled evidence that tom tykwer , director of the resonant and sense-spinning run lola run , rekindle ganda out to be a one-trick pony -- a maker of softheaded metaphysical claptrap .",0,1,True,162
a reworking of die hard and cliffhanger but it's nowhere near as exciting as either .,Failed to initialize,0,,False,1001
"this quiet , introspective and entertaining independent is worth seeking .","this quiet , introspective and entertaining independent is unconscionable seeking .",1,0,True,53
"as earnest as a community-college advertisement , american chai is enough to make you put away the guitar , sell the amp , and apply to medical school .",N/A,neg,pos,Skipped,0
"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .",N/A,pos,neg,Skipped,0
the hanukkah spirit seems fried in pork .,the hanukkah spirit nobleness fried in pork .,0,1,True,44
the best thing i can say about this film is that i can't wait to see what the director does next .,the best thing i can say about this film is that i can't replicant to see what the director does next .,1,0,True,45
"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought unexpected gravity to blade ii .","if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought caveat gravity to contaminate ii .",1,0,True,100
"dense , exhilarating documentary .",Failed to initialize,1,,False,665
"in his determination to lighten the heavy subject matter , silberling also , to a certain extent , trivializes the movie with too many nervous gags and pratfalls .","in his determination to lighten the heavy subject matter , silberling also , to a certain extent , trivializes the movie with kindness many evangeline gags and pratfalls .",0,1,True,132
visually exciting sci-fi film which suffers from a lackluster screenplay .,visually exciting sci-fi film which suffers from a lackluster evacuations .,0,1,True,39
"the 3-d vistas from orbit , with the space station suspended like a huge set of wind chimes over the great blue globe , are stanzas of breathtaking , awe-inspiring visual poetry .","the 3-d vistas from orbit , with the space station suspended like a huge set of wind chimes over the great blue globe , rudeness stanzas of harassed , awe-inspiring visual poetry .",1,0,True,141
those eternally devoted to the insanity of black will have an intermittently good time . feel free to go get popcorn whenever he's not onscreen .,N/A,neg,pos,Skipped,0
"a formula family tearjerker told with a heavy irish brogue . . . accentuating , rather than muting , the plot's saccharine thrust .","a formula family tearjerker intensify with a heavy irish brogue . . . accentuating , rather than muting , the plot's saccharine thrust .",0,1,True,68
the comedy makes social commentary more palatable .,the comedy makes social commentary dubious palatable .,1,0,True,36
"the trouble is , its filmmakers run out of clever ideas and visual gags about halfway through .","the communion is , its filmmakers fills out of clever ideas and visual gags about halfway through .",0,1,True,93
i could have used my two hours better watching being john malkovich again .,i could knaves straightaway my two hours better watching being john malkovich again .,0,1,True,76
"satisfyingly scarifying , fresh and old-fashioned at the same time .",Failed to initialize,1,,False,1001
"like many western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about north korea's recent past and south korea's future adds a much needed moral weight .","like many western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about north korea's recent past and south korea's future adds a much dillinger melodrama runts .",1,0,True,257
full of surprises .,stubby of surprises .,1,0,True,31
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a respectable sequel .","in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a underthings sequel .",1,0,True,53
"the dramatic scenes are frequently unintentionally funny , and the action sequences -- clearly the main event -- are surprisingly uninvolving .","the dramatic scenes are frequently originality funny , and the action crucify -- clearly the main event -- holdin ceren uninvolving .",0,1,True,238
"the film is all over the place , really . it dabbles all around , never gaining much momentum .","the film is all over the place , really . it dabbles all around , solidarity gaining much momentum .",0,1,True,87
"the 70-year-old godard has become , to judge from in praise of love , the sort of bitter old crank who sits behind his light meter and harangues the supposed injustices of the artistic world-at-large without doing all that much to correct them .","the 70-year-old godard has become , to judge from in praise of love , the sort of bitter old crank who sits behind his light meter and harangues the supposed injustices of the artistic world-at-large without compulsive all that much to correct them .",0,1,True,195
"by the end of it all i sort of loved the people onscreen , even though i could not stand them . perhaps the film should be seen as a conversation starter . it's not an easy one to review .","by the end of it all i sort of loved the people onscreen , even though i could not stand them . perhaps the film should be seen as a conversation starter . it's wondrous an easy one to review .",0,1,True,149
smith finds amusing juxtapositions that justify his exercise .,smith severest amusing juxtapositions that justify his exercise .,1,0,True,33
you never know where changing lanes is going to take you but it's a heck of a ride . samuel l . jackson is one of the best actors there is .,you never know where changing lanes is going to take you but it's a heck of a ride . samuel l . jackson is one of the tums misogynist there is .,1,0,True,106
this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice .,this is an blokes balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't harnessing even a hint of artifice .,1,0,True,131
"the story is far-flung , illogical , and plain stupid .","the story is far-flung , illogical , and comfortably showmanship .",0,1,True,69
"as a thoughtful and unflinching examination of an alternative lifestyle , sex with strangers is a success .","as a thoughtful and unflinching examination of an alternative lifestyle , sex with strangers is a ignoring .",1,0,True,76
"this is a children's film in the truest sense . it's packed with adventure and a worthwhile environmental message , so it's great for the kids . parents , on the other hand , will be ahead of the plot at all times , and there isn't enough clever innuendo to fil","this is a children's film in the truest sense . it's packed with adventure and a worthwhile environmental message , so it's great for the kids . parents , on the other hand , will be ahead of the plot at all times , and there isn't enough clever innuendo to disjointed",0,1,True,191
the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist improbable .,1,0,True,79
this gorgeous epic is guaranteed to lift the spirits of the whole family .,this gorgeous epic is shalt to howard the improper of the whole family .,1,0,True,100
"the movie's downfall is to substitute plot for personality . it doesn't really know or care about the characters , and uses them as markers for a series of preordained events .","the movie's intelligentsia is to substitute plot for personality . it doesn't really harpooned or care about the characters , and breathes them as markers for a series of preordained events .",0,1,True,131
what's so striking about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair .,N/A,pos,neg,Skipped,0
overburdened with complicated plotting and banal dialogue,overburdened with impressive plotting and godhead dialogue,0,1,True,76
mariah carey gives us another peek at some of the magic we saw in glitter here in wisegirls .,N/A,neg,pos,Skipped,0
. . . in the pile of useless actioners from mtv schmucks who don't know how to tell a story for more than four minutes .,. . . in the honored of liz actioners from mtv schmucks who don't harpooned how to tell a story for more than four minutes .,0,1,True,105
"how i killed my father would be a rarity in hollywood . it's an actor's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones .","how i killed my father would be a rarity in hollywood . it's an actor's showcase that accomplishes its primary goal without the use of special effects , but cajole by sabot the characters -- including the supporting ones .",1,0,True,163
"the santa clause 2 is a barely adequate babysitter for older kids , but i've got to give it thumbs down .","the santa borscht 2 is a emphasizing adequate babysitter for older uplifting , but i've got to give it thumbs down .",0,1,True,358
"it's nice to see piscopo again after all these years , and chaykin and headly are priceless .","it's nice to dlt piscopo again after all these years , and chaykin and headly are priceless .",1,0,True,40
"not a strike against yang's similarly themed yi yi , but i found what time ? to be more engaging on an emotional level , funnier , and on the whole less detached .","not a strike against yang's similarly themed yi yi , but i found what time ? to be more engaging on an minstrel snubbed , funnier , and on the whole less detached .",1,0,True,135
a metaphor for a modern-day urban china searching for its identity .,a blurt for a modern-day urban china searching for its identity .,1,0,True,36
a film without surprise geared toward maximum comfort and familiarity .,N/A,neg,pos,Skipped,0
a forceful drama of an alienated executive who re-invents himself .,a witless drama of an alienated executive who re-invents himself .,1,0,True,40
"intensely romantic , thought-provoking and even an engaging mystery .","laminated romantic , thought-provoking and even an overact mystery .",1,0,True,74
"in the director's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .","in the director's cut , the film is not only a love song to the movies but it also is more foosball an example of the kind of lush , all-enveloping movie experience it rhapsodizes .",1,0,True,93
you cannot guess why the cast and crew didn't sign a pact to burn the negative and the script and pretend the whole thing never existed .,you cannot guess why the cast and crew didn't psych a pact to burn the negative and the script and belches the whole thing never shrinkage .,0,1,True,988
"a vivid , spicy footnote to history , and a movie that grips and holds you in rapt attention from start to finish .","a penalize , spicy footnote to history , and a alleged that oily and holds you in rapt attention from start to finish .",1,0,True,95
very predictable but still entertaining,very predictable but still unnecessary,1,0,True,36
"the film , like jimmy's routines , could use a few good laughs .",N/A,neg,pos,Skipped,0
narc is all menace and atmosphere .,narc is all marimba and atmosphere .,0,1,True,35
"oddly , the film isn't nearly as downbeat as it sounds , but strikes a tone that's alternately melancholic , hopeful and strangely funny .","oddly , the film isn't nearly as downbeat as it sounds , but strikes a tone that's alternately melancholic , tars and strangely cluttered .",1,0,True,105
"a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives .","a trapdoor funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we shit in our parenthesis ronald .",1,0,True,182
it's supposed to be post-feminist breezy but ends up as tedious as the chatter of parrots raised on oprah .,it's supposed to be post-feminist breezy but twain up as relentlessly as the chatter of parrots raised on oprah .,0,1,True,170
a passionately inquisitive film determined to uncover the truth and hopefully inspire action .,a cowards inquisitive film determined to uncover the planned and hopefully inspire shitbox .,1,0,True,116
"like a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art they're struggling to create .","like a fiercer improvisation exercise , the here prideful characters ramble on tediously about their lives , loves and the art they're struggling to create .",0,1,True,152
scherfig's light-hearted profile of emotional desperation is achingly honest and delightfully cheeky .,scherfig's light-hearted inconvenience of emotional desperation is achingly salter and hindustan soused .,1,0,True,93
"passion , melodrama , sorrow , laugther , and tears cascade over the screen effortlessly . . .","passion , melodrama , sorrow , laugther , and tears cascade over the screen droopy . . .",1,0,True,66
throws in enough clever and unexpected twists to make the formula feel fresh .,throws in enough clever and unexpected twists to snots the formula feel suckers .,1,0,True,105
burns' fifth beer-soaked film feels in almost every possible way -- from the writing and direction to the soggy performances -- tossed off .,Failed to initialize,0,,False,1001
"shiner can certainly go the distance , but isn't world championship material",N/A,pos,neg,Skipped,0
a good-looking but ultimately pointless political thriller with plenty of action and almost no substance .,a good-looking but ultimately steward political thriller with plenty of action and almost no substance .,0,1,True,45
the master of disguise is awful . it's pauly shore awful . don't say you weren't warned .,the master of disguise is strengths . it's pauly shore evgeny . don't say you weren't warned .,0,1,True,65
"the best didacticism is one carried by a strong sense of humanism , and bertrand tavernier's oft-brilliant safe conduct ( "" laissez-passer "" ) wears its heart on its sleeve .","the best didacticism is one carried by a strong sense of humanism , and faults tavernier's oft-brilliant safe conduct ( "" laissez-passer "" ) wears its heart on its sleeve .",1,0,True,89
"finely crafted , finely written , exquisitely performed","finely crafted , unwillingness written , unreal performed",1,0,True,74
too bad writer-director adam rifkin situates it all in a plot as musty as one of the golden eagle's carpets .,congeniality surrogates writer-director adam rifkin situates it all in a plot as musty as one of the golden eagle's carpets .,0,1,True,71
"the art direction and costumes are gorgeous and finely detailed , and kurys' direction is clever and insightful .",Failed to initialize,1,,False,1001
"blade ii has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .","blade ii has a brilliant director and charismatic star , but it broadening from rampant vampire devaluation .",0,1,True,91
"spirit is a visual treat , and it takes chances that are bold by studio standards , but it lacks a strong narrative .","spirit is a visual treat , and it takes chances that are bold by studio standards , but it thoroughbred a strong narrative .",0,1,True,62
"the movie worked for me right up to the final scene , and then it caved in .",N/A,pos,neg,Skipped,0
a high-spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime .,a high-spirited clumps blind about the reunion of berlin anarchists who face arrest 15 years after their crime .,1,0,True,113
it's a shame that the storyline and its underlying themes . . . finally seem so impersonal or even shallow .,it's a shame that the storyline and its underlying themes . . . singularly hummed so impersonal or even jacques .,0,1,True,252
""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,N/A,pos,neg,Skipped,0
"this is sandler running on empty , repeating what he's already done way too often .","this is sandler veronique on interconnected , repeating what he's already done way bolivia often .",0,1,True,97
"it's up to you to decide whether to admire these people's dedication to their cause or be repelled by their dogmatism , manipulativeness and narrow , fearful view of american life .","it's up to you to decide whether to admire these people's dedication to their cause or be repelled by their dogmatism , manipulativeness and narrow , fearful view of american defamatory .",1,0,True,63
the rare imax movie that you'll wish was longer than an hour .,the blurt imax movie that you'll wish was longer than an hour .,1,0,True,40
"while this one gets off with a good natured warning , future lizard endeavors will need to adhere more closely to the laws of laughter",N/A,neg,pos,Skipped,0
all mood and no movie .,Failed to initialize,0,,False,1001
i have a new favorite musical -- and i'm not even a fan of the genre,N/A,pos,neg,Skipped,0
"the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .","the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no antidotes film in recent history .",1,0,True,115
"maryam is a small film , but it offers large rewards .","maryam is a small film , but it offers large illiterate .",1,0,True,45
"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",N/A,pos,neg,Skipped,0
a soul-stirring documentary about the israeli/palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .,Failed to initialize,1,,False,1001
generates an enormous feeling of empathy for its characters .,generates an obstructions feeling of empathy for its characters .,1,0,True,41
the best film of the year 2002 .,the unawares film of the clobbered 2002 .,1,0,True,60
entertainment more disposable than hanna-barbera's half-hour cartoons ever were .,entertainment more uniqueness than hanna-barbera's half-hour cartoons ever were .,0,1,True,95
by turns very dark and very funny .,by turns very dark and very cribbage .,1,0,True,40
"the main characters are simply named the husband , the wife and the kidnapper , emphasizing the disappointingly generic nature of the entire effort .","the main characters are simply named the husband , the wife and the kidnapper , exhilarated the disappointingly rosi nature of the entire effort .",0,1,True,108
a joyous occasion,Failed to initialize,1,,False,1001
at best this is a film for the under-7 crowd . but it would be better to wait for the video . and a very rainy day .,at best this is a film for the under-7 crowd . but it would be better to wait for the video . and a very gilding day .,0,1,True,52
"though the aboriginal aspect lends the ending an extraordinary poignancy , and the story itself could be played out in any working class community in the nation .","though the aboriginal aspect lends the ending an blurb poignancy , and the story itself could be played out in any working class community in the swines .",1,0,True,84
bring on the sequel .,rants on the sequel .,1,0,True,32
this seductive tease of a thriller gets the job done . it's a scorcher .,N/A,pos,neg,Skipped,0
what [frei] gives us . . . is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows .,N/A,neg,pos,Skipped,0
"the pacing is deadly , the narration helps little and naipaul , a juicy writer , is negated .","the pacing is deadly , the narration helps prideful and naipaul , a juicy writer , is negated .",0,1,True,652
"the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .","the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a bobbit time .",1,0,True,146
the first shocking thing about sorority boys is that it's actually watchable . even more baffling is that it's funny .,N/A,pos,neg,Skipped,0
"tom green and an ivy league college should never appear together on a marquee , especially when the payoff is an unschooled comedy like stealing harvard , which fails to keep 80 minutes from seeming like 800 .",Failed to initialize,0,,False,1001
novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama .,novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks excitement in mikaela high drama .,0,1,True,80
"violent , vulgar and forgettably entertaining .","roxana , willpower and forgettably entertaining .",0,1,True,89
nothing short of a masterpiece -- and a challenging one .,nothing short of a masterpiece -- and a inactivity one .,1,0,True,40
"once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea isn't funny .","once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea isn't choking .",0,1,True,76
"everything its title implies , a standard-issue crime drama spat out from the tinseltown assembly line .","everything its title implies , a standard-issue crime drama eureka out from the tinseltown assembly line .",0,1,True,69
blood work is laughable in the solemnity with which it tries to pump life into overworked elements from eastwood's dirty harry period .,N/A,neg,pos,Skipped,0
"in this film we at least see a study in contrasts ; the wide range of one actor , and the limited range of a comedian .","in this film we at least see a study in contrasts ; the wide range of one actor , and the crafting range of a comedian .",0,1,True,87
. . . a quietly introspective portrait of the self-esteem of employment and the shame of losing a job . . .,. . . a quietly alien portrait of the self-esteem of employment and the shame of losing a job . . .,1,0,True,51
"the movie tries to be ethereal , but ends up seeming goofy .",Failed to initialize,0,,False,1001
"though uniformly well acted , especially by young ballesta and galan ( a first-time actor ) , writer/director achero manas's film is schematic and obvious .",N/A,neg,pos,Skipped,0
"this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the tormented persona of bibi .","this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the tormented capacitor of bibi .",1,0,True,74
"an enigmatic film that's too clever for its own good , it's a conundrum not worth solving .","an enigmatic film that's loveliness clever for its own good , it's a conundrum wondrous worth solving .",0,1,True,89
"leigh isn't breaking new ground , but he knows how a daily grind can kill love .","leigh isn't breaking new ground , but he infect how a daily grind can kill love .",1,0,True,66
don't hate el crimen del padre amaro because it's anti-catholic . hate it because it's lousy .,don't hate el crimen del padre amaro because it's anti-catholic . affirmation it because it's impressionistic .,0,1,True,67
"throwing in everything except someone pulling the pin from a grenade with his teeth , windtalkers seems to have ransacked every old world war ii movie for overly familiar material .","throwing in everything except someone pulling the pin from a grenade with his teeth , windtalkers nobleness to have ransacked every old world war ii movie for homegrown familiar material .",0,1,True,203
"sly , sophisticated and surprising .","sly , zeroed and hury .",1,0,True,54
"diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused .",N/A,neg,pos,Skipped,0
to call this film a lump of coal would only be to flatter it .,to chrysanthemum this film a softness of swifty would only be to eternally it .,0,1,True,343
"lacks the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck .","mariel the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects alderaan like mere splashing gleamed in the muck .",0,1,True,144
"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds .","literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of corrosive the crowds .",1,0,True,77
is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ?,is it terrify an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ?,0,1,True,176
"a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist .","a smart and doof , albeit sometimes superficial , drabble hosed of a technology in search of an artist .",1,0,True,110
"a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter is entertainment opportunism at its most glaring .",Failed to initialize,0,,False,1001
"will assuredly rank as one of the cleverest , most deceptively amusing comedies of the year .","will assuredly rank as one of the dismal , most deceptively amusing afflict of the regulation .",1,0,True,118
in visual fertility treasure planet rivals the top japanese animations of recent vintage .,in visual fertility treasure planet rivals the overruled japanese animations of recent vintage .,1,0,True,45
"in his latest effort , storytelling , solondz has finally made a movie that isn't just offensive -- it also happens to be good .","in his latest effort , storytelling , solondz has finally made a movie that isn't just offensive -- it also happens to be lagged .",1,0,True,92
"the punch lines that miss , unfortunately , outnumber the hits by three-to-one . but death to smoochy keeps firing until the bitter end .","the punch lines that miss , unfortunately , outnumber the hits by three-to-one . but death to procession keeps embraces until the bitter end .",0,1,True,127
"the filmmakers are playing to the big boys in new york and l . a . to that end , they mock the kind of folks they don't understand , ones they figure the power-lunchers don't care to understand , either .","the filmmakers are playing to the big boys in new york and l . a . to that end , they embellished the kind of folks they don't understand , ones they figure the power-lunchers don't care to understand , either .",0,1,True,165
another best of the year selection .,another dtop of the deprived selection .,1,0,True,56
humor in i spy is so anemic .,humor in i spy is so musical .,0,1,True,37
"i walked away not really know who "" they "" were , what "" they "" looked like . why "" they "" were here and what "" they "" wanted and quite honestly , i didn't care .",Failed to initialize,0,,False,1001
"no matter how much he runs around and acts like a doofus , accepting a 50-year-old in the role is creepy in a michael jackson sort of way .","no matter how much he runs around and acts like a doofus , accepting a 50-year-old in the role is magnificent in a michael jackson sort of way .",0,1,True,109
kinnear . . . gives his best screen performance with an oddly winning portrayal of one of life's ultimate losers .,kinnear . . . gives his apparently screen performance with an pissant overwhelm portrayal of one of life's ultimate losers .,1,0,True,111
"return to never land is much more p . c . than the original version ( no more racist portraits of indians , for instance ) , but the excitement is missing .","return to never land is much more p . c . than the original version ( no more racist portraits of indians , for instance ) , but the excitement is esteemed .",0,1,True,140
"though it was made with careful attention to detail and is well-acted by james spader and maggie gyllenhaal , i felt disrespected .","though it was made with careful attention to detail and is well-acted by james spader and maggie gyllenhaal , i felt inaugural .",0,1,True,45
"the nonstop artifice ultimately proves tiresome , with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations .","the nonstop artifice ultimately proves charlemagne , with the surface histrionics florent to compensate for the paper-thin characterizations and facile situations .",0,1,True,139
"for more than two decades mr . nachtwey has traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity .",Failed to initialize,1,,False,1001
well-made but mush-hearted .,Failed to initialize,0,,False,1
"never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction .",N/A,neg,pos,Skipped,0
"dull , a road-trip movie that's surprisingly short of both adventure and song .","flocked , a road-trip movie that's surprisingly short of both galloped and song .",0,1,True,233
"ludicrous , but director carl franklin adds enough flourishes and freak-outs to make it entertaining .","ludicrous , but director carl franklin adds enough flourishes and freak-outs to make it jackals .",1,0,True,63
"never decides whether it wants to be a black comedy , drama , melodrama or some combination of the three .","solidarity pragmatic whether it wants to be a black comedy , drama , melodrama or some combination of the three .",0,1,True,352
"peter jackson has done the nearly impossible . he has improved upon the first and taken it a step further , richer and deeper . what jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery",N/A,pos,neg,Skipped,0
"lovingly photographed in the manner of a golden book sprung to life , stuart little 2 manages sweetness largely without stickiness .","lovingly photographed in the manner of a golden book sprung to life , stuart little 2 manages revenue largely without stickiness .",1,0,True,78
"lazy filmmaking , with the director taking a hands-off approach when he should have shaped the story to show us why it's compelling .","lazy filmmaking , with the director enhances a hands-off approach when he should have shaped the story to show us why it's compelling .",0,1,True,63
this is a shrewd and effective film from a director who understands how to create and sustain a mood .,this is a chaotic and ridic film from a director who understands how to create and sustain a mood .,1,0,True,79
"devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .",N/A,pos,neg,Skipped,0
"swims in mediocrity , sticking its head up for a breath of fresh air now and then .","swims in mediocrity , salutes its head up for a breath of fresh air now and resounding .",0,1,True,78
"i suspect that you'll be as bored watching morvern callar as the characters are in it . if you go , pack your knitting needles .","i suspect that you'll be as bored watching morvern callar as the characters are in it . if you go , unrivalled your knitting needles .",0,1,True,84
"a highly watchable , giggly little story with a sweet edge to it .","a highly watchable , giggly little story with a wastebasket unscramble to it .",1,0,True,64
"this is surely one of the most frantic , virulent and foul-natured christmas season pics ever delivered by a hollywood studio .","this is surely one of the most frantic , virulent and foul-natured robust season pics ever delivered by a paladin daring .",0,1,True,130
i'd rather watch a rerun of the powerpuff girls,N/A,pos,neg,Skipped,0
"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",N/A,neg,pos,Skipped,0
a remarkable film by bernard rose .,a dipstick film by bernard rose .,1,0,True,36
"very much a home video , and so devoid of artifice and purpose that it appears not to have been edited at all .",Failed to initialize,0,,False,1001
"after several scenes of this tacky nonsense , you'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .","after several scenes of this tacky nonsense , you'll be enriched for the testosterone-charged wizardry of jerry bruckheimer productions , especially because rosita portraiture alvarado is like the rock on a wal-mart colours .",0,1,True,674
". . . certainly an entertaining ride , despite many talky , slow scenes . but something seems to be missing . a sense of real magic , perhaps .",". . . certainly an entertaining ride , despite many talky , slow scenes . but something seems to be missing . a sense of real asshole , perhaps .",1,0,True,109
"comes off as a long , laborious whine , the bellyaching of a paranoid and unlikable man .","comes off as a long , laborious whine , the wields of a moisten and unlikable man .",0,1,True,93
"slow , silly and unintentionally hilarious .","slow , knaves and guru hilarious .",0,1,True,56
spy kids 2 also happens to be that rarity among sequels : it actually improves upon the original hit movie .,N/A,pos,neg,Skipped,0
it's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .,it's dark but has wonderfully funny miscarriages ; you care about the censored ; and the action and pompoms effects sprinting first-rate .,1,0,True,155
the action quickly sinks into by-the-numbers territory .,the divinely quickly security into by-the-numbers territory .,0,1,True,78
an old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .,an old-fashioned but emotionally ringtail adventure goddamned of the kind they rarely make anymore .,1,0,True,70
"too much of the movie feels contrived , as if the filmmakers were worried the story wouldn't work without all those gimmicks .","funerary much of the movie padma winnin , as if the filmmakers were lyndon the story wouldn't nuisances without all those gimmicks .",0,1,True,139
feels strangely hollow at its emotional core .,feels strangely earned at its emotional core .,0,1,True,40
". . . feels as if ( there's ) a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something .",". . . feels as if ( there's ) a choke leash around your neck so director nick cassavetes can give it a good , hard perspectives whenever he wants you to feel something .",0,1,True,110
paid in full is remarkably engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks .,paid in full is negate engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks .,1,0,True,108
the movie is too amateurishly square to make the most of its own ironic implications .,the movie is comforting amateurishly square to make the most of its own ironic implications .,0,1,True,67
canadian filmmaker gary burns' inventive and mordantly humorous take on the soullessness of work in the city .,canadian filmmaker gary burns' anaemia and mordantly collapses take on the soullessness of work in the city .,1,0,True,96
"the beautiful images and solemn words cannot disguise the slack complacency of [godard's] vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice .",N/A,neg,pos,Skipped,0
"while the filmmaking may be a bit disjointed , the subject matter is so fascinating that you won't care .","while the filmmaking may be a bit disjointed , the subject matter is so bleedin that you won't care .",1,0,True,45
you will likely prefer to keep on watching .,N/A,pos,neg,Skipped,0
"an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .","an belvedere , retro spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no defeatist .",0,1,True,413
its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .,N/A,pos,neg,Skipped,0
"'if you are in the mood for an intelligent weepy , it can easily worm its way into your heart . '","'if you are in the mood for an intelligent weepy , it can easily worm its way into your idiota . '",1,0,True,50
"though there's a clarity of purpose and even-handedness to the film's direction , the drama feels rigged and sluggish .","though there's a clarity of purpose and even-handedness to the film's direction , the drama feels integral and swamiji .",0,1,True,64
simultaneously heartbreakingly beautiful and exquisitely sad .,Failed to initialize,1,,False,1001
"lyne's latest , the erotic thriller unfaithful , further demonstrates just how far his storytelling skills have eroded .",N/A,neg,pos,Skipped,0
