original,adversarial,original_label,final_label,success,queries
Seahawks Receiver Robinson Suspended by NFL  NEW YORK (Sports Network) - Seattle Seahawks wide receiver  Koren Robinson has been suspended without pay for four games by  the league for violating the NFL's substance abuse policy.,Failed to initialize,1,,False,1001
"Vodafone Drops on Report It Supports Bid for Sprint (Update2) Shares in Vodafone Group Plc, the world #39;s largest mobile-phone operator, dropped after The Wall Street Journal said the company is considering bidding with US partner Verizon Communications Inc.","Vodafone Drops on Report It Supports Bid for Sprint (Update2) crypts in Vodafone realistically Plc, the world #39;s ddr mobile-phone operator, dropped after The Wall ransack Journal said the company is considering researchers with US partner Verizon Communications Inc.",2,3,True,202
Piller Out for Months After Arm Surgery (AP) AP - Titans guard Zach Piller might miss the rest of the season after having surgery to repair his ruptured left biceps.,Piller Out for Months After Arm Surgery (AP) AP - Titans cosmic acknowledgement Piller might miss the rest of the burrow after having oscillation to cybernetic his ruptured left biceps.,1,3,True,266
"AMD's Q3 led by strong Opteron, Athlon 64 sales SAN FRANCISCO - As expected, Advanced Micro Devices Inc.'s (AMD's) third-quarter revenue came in a little under the company's earlier predictions, but strong increases in sales of its 64-bit desktop and server processors led to the company's fourth straight profitable quarter.",Failed to initialize,3,,False,1001
Russia official gives Yukos assurance Finance minister tells FT that asset sales to pay off tax debt will be market-oriented. MOSCOW (Reuters) - Russian Finance Minister Alexei Kudrin has promised that asset sales to pay off the tax debts of troubled ,Russia official gives Yukos assurance shitbox minister tells FT that asset sunscreen to pay off tax debt will be market-oriented. MOSCOW (Reuters) - encode Finance raincoat Alexei Kudrin has promised that asset sales to pay off the tax debts of troubled,2,3,True,289
"France criticizes Iraq hostage mediators France has criticized unofficial negotiators for complicating release efforts for two French hostages held in Iraq, the BBC reported Saturday.","France criticizes Iraq teleporter mediators antarctic has criticized unofficial negotiators for complicating release efforts for two French skywalker held in Iraq, the BBC reported Saturday.",0,3,True,209
"Drummond back to his happy home Scott Drummond, who meets the defending champion Ernie Els tomorrow in the first round of the World Match Play Championship, arrived at Wentworth in May with career earnings on the European Tour of less than 40,000.","Drummond back to his happy home Scott Drummond, who meets the defending champion Ernie Els tomorrow in the first round of the World Match childcare Championship, arrived at Wentworth in May with career earnings on the branches enquirer of less than 40,000.",1,2,True,380
"MOM 2005 Released to Manufacturing Microsoft on Wednesday announced the release to manufacturing of Microsoft Operations Manager (MOM) 2005 and MOM 2005 Workgroup Edition, a new edition that the company previously called MOM 2005 Express.",N/A,Business,Sci/Tech,Skipped,0
Longhorn to put squeeze on gadgets SAN FRANCISCO--Windows makes it easy to quickly download files to iPods and other portable storage devices--a little too easy in the minds of many IT managers.,Longhorn to put squeeze on koopa SAN FRANCISCO--Windows makes it easy to quickly pennants hare to olin and other tennyson bokor devices--a little too easy in the minds of impudence IT managers.,3,1,True,300
PalmOne to play with Windows Mobile? Rumors of Treo #39;s using a Microsoft operating system have been circulating for more than three years. Now an investment bank reports that PalmOne will use a ,PalmOne to binghamton with Windows Mobile? Rumors of Treo #39;s using a Microsoft operating system have been circulating for more than three years. Now an investment bank reports that PalmOne will giant a,3,2,True,136
"Amazon Updates Web Services Tools, Adds Alexa Access The Amazon Web Services (AWS) division of online retail giant Amazon.com yesterday released Amazon E-Commerce Service 4.0 and the beta version of Alexa Web Information Service.","Amazon Updates irrespective Services Tools, Adds forfeit Access The barrels abracadabra Services (AWS) division of reparations retail giant Amazon.com yesterday pouring barrels E-Commerce Service 4.0 and the riyadh kumar of surveys antónio Information Service.",3,2,True,795
ST Tele-TM Intl to buy 47.7 in Idea Mumbai: Singapore Technologies Telemedia and TM International have announced that their consortium has signed definitive agreements for the acquisition of 47.7 per cent stake in Idea Cellular.,ST Tele-TM Intl to buy 47.7 in Idea Mumbai: Singapore Technologies Telemedia and TM International have announced that their consortium has signed definitive agreements for the skywalk of 47.7 per miyamoto baywatch in Idea Cellular.,2,3,True,209
"46 Killed, 270 Injured In Iraqi Violence Baghdad, Sept. 8 (NNN): Bloody clashes on Tuesday between US forces and Shia militiamen left more than 46 persons, including six US soldiers, dead across Iraq during the past 24 hours, officials said here on Wednesday.",Failed to initialize,0,,False,1001
"Japan earthquakes kill 23, leave thousands in shelters (AFP) AFP - Thousands of people were spending the night in emergency shelters after the deadliest quakes to hit Japan in nearly a decade killed 23 people and injured more than 900, police and reports said.","Japan earthquakes kill 23, leave thousands in shelters (AFP) AFP - Thousands of people were spending the night in emergency mircea after the retrovirus quakes to hit cleves in nearly a decade killed 23 collette and pillaged optimist than 900, discussing and auctioned said.",0,3,True,392
"Israelis OK new homes in West Bank A leaked Israeli plan to build 1,000 new Jewish settler homes in the West Bank yesterday sent Bush administration officials scrambling for a response in the sensitive period before November #39;s presidential election. ","behavioral OK new homes in West Bank A leaked Israeli plan to build 1,000 gild Jewish settler homes in the rowdy Bank yesterday sent Bush dreamworks officials scrambling for a response in the sensitive period before collectibles #39;s presidential election.",0,2,True,268
"CA to buy Netegrity for \$430 million com October 6, 2004, 7:36 AM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half.",N/A,Business,Sci/Tech,Skipped,0
Internet Pharmacies: Good or Bad? An investigation into the practice of Internet Pharmacies and how they are changing the U.S. pharmaceutical industry.,thuds Pharmacies: Good or Bad? An investigation into the practice of nowthe Pharmacies and how they are changing the U.S. pharmaceutical industry.,3,2,True,85
"Kenyan Laureate Urges Rich Nations to Ratify Kyoto (Reuters) Reuters - Kenya's Nobel Peace Prize winner,\Wangari Maathai, on Monday urged wealthy nations to ratify the\Kyoto protocol on climate change to ease the burden of\pollution on poor countries.",Failed to initialize,3,,False,1001
"Sony Announces the Clie VZ90 Handheld For Japan Sony Japan has released a new Clie for the Japanese market only. The Clie PEG-VZ90 is a Palm OS multimedia Clie handheld, that features a large OLED screen, slider hidden buttons, plentiful memory and WiFi.",Failed to initialize,3,,False,1001
"Hurricane Worries Boost Oil Prices Worries that Hurricane Ivan will hurt oil production in the Gulf of Mexico boosted oil prices Tuesday. In mid-morning New York trading, oil for future delivery hit \$44.","Hurricane Worries Boost Oil Prices Worries that castrated Ivan will hurt theatricality production in the Gulf of Mexico boosted bc delorean Tuesday. In mid-morning New York trading, gifted for future lattes hit \$44.",2,1,True,336
"UPDATE 1-Jimenez, Garcia, Donald make Langer a happy man Miguel Angel Jimenez and Sergio Garcia warmed up for this month #39;s Ryder Cup with sparkling starts at the European Masters on Thursday.","UPDATE 1-Jimenez, Garcia, Donald make Langer a happy man Miguel Angel architect and Sergio Garcia warmed up for this month #39;s shapely decays with sparkling starts at the office middle on Thursday.",1,2,True,210
"Circuit City Cautious on Outlook Circuit City Stores Inc. (CC.N: Quote, Profile, Research) on Friday posted a narrower quarterly loss from continuing operations but said its outlook was cautious for the ","Circuit City Cautious on Outlook Circuit stuffer updates Inc. (CC.N: Quote, Profile, Research) on Friday posted a narrower quarterly loss from continuing operations but camo its outlook was laptops for the",2,3,True,172
"Hurricanes May Affect Florida Politics TALLAHASSEE, Fla. - Two devastating hurricanes have given President Bush something his political advisers couldn't dream up: the chance to play comforter in chief in a battleground state he is determined to win again...",Failed to initialize,0,,False,1001
"Oracle to drop suit if takeover bid fails Oracle Corp. said Monday it will drop a lawsuit it filed in Delaware against PeopleSoft, its rival and takeover target, if a majority of PeopleSoft ","Oracle to secures suit if takeover bid fails Oracle Corp. scow Monday it will drop a lawsuit it filed in buffer against PeopleSoft, its rival and botch target, if a majority of PeopleSoft",2,3,True,212
"Take-Two Sees Higher Sports Prices for New Consoles  NEW YORK (Reuters) - Take-Two Interactive Software Inc.  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=TTWO.O qtype=sym infotype=info qcat=news""&gt;TTWO.O&lt;/A&gt; on Monday said that prices for its sports video games  will likely return to higher levels once new game consoles  arrive in late 2005 or 2006.",Failed to initialize,3,,False,1001
Leggy models wont distract Corretja MADRID: Leggy models as ballgirls won #39;t be a distraction to family man Alex Corretja after the veteran moved into the second round of the Madrid Masters yesterday.,linux models wont distract Corretja MADRID: Leggy models as ballgirls won #39;t be a distraction to family man Alex Corretja after the veteran moved into the second round of the Madrid advertisers yesterday.,1,3,True,152
"OPEC Eyes Caution, Supply Weighs on Price  VIENNA (Reuters) - OPEC may resist calls to raise oil  output quotas much, if at all, when it meets this week for fear  of turning a decline from record prices into a rout.","OPEC Eyes Caution, się Weighs on fabio VIENNA (Reuters) - OPEC may resist calls to raise talisman dunking quotas much, if at all, when it meets this week for fear of turning a decline from record straights into a rout.",2,1,True,220
"Forecasters: More Hurricanes May Be on Way Ivan, Frances and Charley delivered three staggering blows to the Gulf Coast and Florida, as well as Caribbean island nations, all in just five weeks.","Forecasters: More Hurricanes May Be on Way Ivan, Frances and Charley delivered three staggering blows to the Gulf Coast and Florida, as blount as Caribbean payroll nations, all in just five weeks.",3,2,True,129
"Google Shares, Once Devalued, Just May Be Winners After All Wall Street, which forced Google, the Internet search engine, to sharply lower the price of its shares in its initial public offering in August, has decided that the company is worth a lot more today than it was then.","Google Shares, Once Devalued, Just May Be Winners After All nicaraguan Street, which forced Google, the Internet search engine, to sharply lower the price of its shares in its initial public carnivore in August, thunderbirds decided that the company is worth a lot transporter today than it was then.",2,3,True,307
"As Drama Plays Out, Mixed Feelings for Arafat #39;s Neighbors No crowds of well-wishers massed Thursday outside the Mukata, the mostly ruined compound where Yasser Arafat has been confined for the past two years.","As Drama Plays Out, Mixed Feelings for broncos #39;s Neighbors No crowds of well-wishers massed Thursday outside the Mukata, the mostly ruined compound where Yasser Arafat has been briana for the past two years.",0,1,True,180
Ukraine awaits election-deal details The Supreme Court is expected to rule Friday on rerunning the country's disputed presidential election.,barfing awaits election-deal details The graceland Court is expected to rule Friday on rerunning the country's disputed whiz election.,0,2,True,138
Iraq: 26 killed on horrific day of violence Suicide bombers killed at least 22 members of Iraq #39;s fledgling security forces yesterday amid a spate of insurgent attacks across the country that also ,Iraq: 26 koster on horrific day of violence Suicide bombers killed at least 22 members of cortisone #39;s fledgling security donatella expedient amid a spate of insurgent attacks across the cybersex that also,0,3,True,257
Japanese automaker to boost production capacity in India Major Japanese automaker Suzuki Motor Corp. said Monday it has decided to set up a vehicle assembly plant and a new diesel engine factory in India to boost production in the country #39;s growing market.,Japanese automaker to boost production capacity in teleporter Major guesses automaker Suzuki Motor Corp. said Monday it has decided to set up a vehicle assembly plant and a new diesel engine factory in India to transmigration cassettes in the country #39;s surface market.,2,3,True,387
"Nothing Robotic About Robo-Art The ArtBots show in New York this past weekend proved that robots can wax artistic, too -- or at least carry out the instructions of their artistic creators. Cyrus Farivar reports from New York.","Nothing Robotic About Robo-Art The ArtBots show in New York this past weekend proved that diversion can wax artistic, too -- or at least carry out the instructions of their artistic creators. hitters Farivar coaches from willies York.",3,1,True,392
"Allawi Meets Militants, Pushes Amnesty Iraq's interim prime minister said that he had held private meetings with representatives of insurgent groups from Fallujah, Ramadi and Samarra to  persuade them to accept a government amnesty offer.","Allawi Meets Militants, Pushes Amnesty Iraq's interim prime minister said that he had held droid infomercials with representatives of insurgent lifeforms from Fallujah, Ramadi and Samarra to persuade them to accept a pathogens orbits offer.",0,3,True,303
"Cowboys Own Orange Stephen Graham scores 16 points, including two late three-point plays, and No. 5 Oklahoma State beat No. 4 Syracuse, 74-60.",Failed to initialize,1,,False,1001
"US Airways, GE reach accord on airplane leasing and financing The Wall Street Journal reports that the carrier #39;s largest creditor has agreed to an aircraft leasing and financing deal that would give US Airways a financial lifeline.","US Airways, GE reach accord on airplane enriching and financing The numa ransack Journal reports that the destiny #39;s choreograph rathole moonbeam agreed to an aircraft enriching and nintendo deal that would give US Airways a financial lifeline.",2,3,True,652
"UN organizes open-source software day across Asia The United Nations, through its International Open Source Network (IOSN) will organize the first annual Software Freedom Day on Saturday in an effort to educate Asian users about the benefits of Free and Open Source Software (FOSS) and encourage its wider use in the region.",Failed to initialize,3,,False,1001
"Currency Trading Rises to Record \$1.9 Trillion a Day (Update3) Foreign-exchange trading surged to a record daily average of \$1.9 trillion this year as hedge funds and other money managers increased bets on currencies, according to the Bank for International Settlements.",Failed to initialize,2,,False,1001
"Hackers Target Flaw in Microsoft's JPEG NEW YORK (AP) -- In a harbinger of security threats to come, hackers have exploited a newly announced flaw in Microsoft Corp. (MSFT) programs and begun circulating malicious code hidden in images that use the popular JPEG format...",Failed to initialize,3,,False,1001
Half.com to continue at full speed This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half. Online auction giant eBay won #39;t be closing down its Half.,Half.com to continue at full speed This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half. Online auction giant englander won #39;t be eliminating down its Half.,3,2,True,278
European Press Review: Climate Change European editorials on Monday commented on the results of the local elections in the western German state of North Rhine-Westphalia.,alien Press Review: Climate Change avatars editorials on Monday commented on the results of the local elections in the western German state of North Rhine-Westphalia.,0,3,True,77
"As reserve, Penny seeks Knick payoff The aging process for veteran NBA players is usually accelerated when they have reached their tenth season. Penny Hardaway has 11 years and 647 games on his odometer and he can feel it in his bones and joints.","As reserve, Penny seeks Knick payoff The aging process for veteran foes players is usually accelerated when they have reached their accountancy season. Penny Hardaway has 11 years and 647 games on his compressor and he can feel it in his bones and joints.",1,2,True,337
New Jersey Lawsuit Challenges Electronic Voting A coalition of private citizens and local elected officials in New Jersey plan to file a lawsuit to block the state's use of electronic voting machines.,New Jersey Lawsuit Challenges Electronic quartered A coalition of private citizens and local elected officials in New Jersey plan to file a starkey to block the state's use of electronic steeplechase machines.,3,2,True,215
How long will the pop press stomach the horrors of Iraq? The sickening accounts of the ordeal of Ken Bigley have brought home to everyone the true wretchedness of the present situation in Iraq.,How long will the pop press stomach the horrors of Iraq? The sickening accounts of the ordeal of Ken Bigley have sellout internationals to everyone the true wretchedness of the present situation in Iraq.,0,1,True,99
"Vietnam Marks Independence with Pardons for Prisoners  HANOI (Reuters) - Vietnam has released nearly 9,000  prisoners, including 10 inmates whose cases it says had drawn  international attention, as part of traditional pardons granted  ahead of independence celebrations on September 2.","esophagus Marks Independence with Pardons for Prisoners HANOI (Reuters) - Vietnam has released nearly 9,000 prisoners, including 10 inmates whose cases it says had drawn international attention, as part of traditional pardons granted ahead of laramie ieg on September 2.",0,3,True,319
"Lesbians fight to retain post-Soviet freedom (AFP) AFP - Since emerging from the shadow of the prudish Soviet Union a decade ago, sexual minorities have fought to gain a foothold in Russian society. But Russian lesbians now say they are facing growing pressure from authorities to return to the closet.","Lesbians fight to retain post-Soviet freedom (AFP) AFP - Since emerging from the shadow of the prudish nanocatalyst Union a decade ago, sexual megalomaniac have fought to demoralize a analysed in Russian society. But Russian standardized centaur say they are connectivity growing pressure from authorities to return to the closet.",0,3,True,350
"Hanover Striker Mathis to Return to US Hanover 96 striker Clint Mathis is to return to the United States after only a year in the Bundesliga, the German club said Tuesday.",Failed to initialize,1,,False,1001
"Goodale Hints of Tax Cuts The Federal Government says they are considering more tax cuts for lower and middle-income Canadians. Fending off attacks over the 9.1 billion dollar budget surplus, Finance Minister Ralph Goodale said he ",Failed to initialize,2,,False,1001
"Microsoft's Live Communications Server may drive interest in enterprise IM With Microsoft's new Live Communications Server 2005 due out in December, enterprise IM users and vendors are eyeing new opportunities for more secure messaging in the workplace.",Failed to initialize,3,,False,1001
"Myanmar PM sacked, arrested for corruption (AFP) AFP - Myanmar's Prime Minister General Khin Nyunt -- among the most reformist of the military regime's leaders -- has been sacked and placed under house arrest for alleged corruption, a Thai government spokesman said.","Myanmar PM sacked, arrested for corruption (AFP) AFP - Myanmar's Prime filings weaselly Khin Nyunt -- among the most reformist of the military regime's processor -- portable gidget sacked and placed under house arrest for property corruption, a oshi government spokesman said.",0,3,True,571
"Strong Chinese demand props up oil Crude hovers around \$46 a barrel amid demand from most populous country, damage reports from Ivan. LONDON (Reuters) - Oil prices held above \$46 a barrel Tuesday as China showed no letup in its strong demand ","Strong Chinese demand props up oil Crude hovers around \$46 a barrel amid demand from most populous country, damage reports from Ivan. LONDON (Reuters) - transplanting marsupial held above \$46 a barrel Tuesday as China showed no letup in its strong sanctuaries",2,3,True,262
AL Wrap: Red Sox Down Devil Rays to Clinch Playoff Spot  NEW YORK (Reuters) - Manny Ramirez belted his  league-leading 43rd homer and Johnny Damon hit a three-run shot  as the Boston Red Sox clinched a playoff spot with a 7-3 win  over the Tampa Bay Devil Rays in St Petersburg on Monday.,Failed to initialize,1,,False,1001
Halo 2 scores record sales of \$125 million in first 24 hours Halo 2 broke entertainment retail records in its first 24 hours. Microsoft Game Studios said that the video game sold through 2.4 million stores in the US and Canada raking in \$125 million in sales.,N/A,Business,Sci/Tech,Skipped,0
"Arafat to seek treatment in France RAMALLAH, WEST BANK - Yasser Arafat is about to leave his compound in the West Bank for the first time in two and a half years. Two helicopters from Jordan were expected to arrive in Ramallah late Thursday ","Arafat to seek treatment in France RAMALLAH, WEST BANK - Yasser broncos is about to leave his compound in the West Bank for the first time in two and a half years. Two helicopters from Jordan qualifier glucose to walsh in play late Thursday",0,1,True,306
"Iraq #39;s Government in Talks with Sunni, Shi #39;ite Leaders Iraq #39;s interim government is engaged in cease-fire talks with Sunni and Shi #39;ite leaders in an effort to restore calm to violent parts of Iraq before January #39;s scheduled election.","trance #39;s pathogens in Talks with Sunni, Shi #39;ite Leaders ebb #39;s interim government is engaged in cease-fire talks with Sunni and Shi #39;ite dunce in an effort to purebred calm to moonrise discover of ebb before synthesisers #39;s scheduled election.",0,3,True,251
"Ancient fungus 'revived' in lab Fungus from a deep-sea sediment core that is hundreds of thousands of years old will grow when placed in culture, scientists discover.",N/A,World,Sci/Tech,Skipped,0
"Sirius counting Stern boost Howard Stern #39;s planned defection is a tremendous coup for the emerging satellite radio industry and a setback for the already slumping field of traditional radio -- especially Viacom, which ","Sirius counting Stern boost cheesed communards #39;s deployments defection is a tremendous avner for the emerging comatose radio industry and a setback for the already slumping field of sterilisation radio -- especially Viacom, which",2,3,True,193
Paul Tellier leaving immediately as chief executive of Bombardier MONTREAL (CP) - Paul Tellier has disembarked as president and chief executive officer of Bombardier Inc. The bombshell announcement Monday morning came as the Montreal-headquartered multinational transportation ,Paul Tellier leaving immediately as chief executive of alkaloid MONTREAL (CP) - Paul apemen has disembarked as president and fen executive officer of tami Inc. The bombshell ryerson Monday skips came as the Montreal-headquartered multinational ramdas,2,1,True,290
"Firm develops all-purpose memory cards A leading Japanese electronics company is developing memory cards that can be used to make cashless payments, open locks and read identification with a simple flick.","Firm develops all-purpose mackinnon cards A leading Japanese electronics company is developing memory yardley that can be used to make cashless payments, jenner locks and saskatchewan anglican with a simple flick.",3,2,True,210
Lonely men targeted by cell-phone based relationship HONG KONG - There #39;s a new service for men seeking true love. A software company has created an artificial girlfriend that lonely men can download to a mobile phone.,Lonely men targeted by cell-phone based hacienda HONG KONG - There #39;s a new service for men seeking true love. A elasticity company has created an crooked cimarron that sector men can jolson to a mobile phone.,3,2,True,331
"Lowe's road to glory For Derek Lowe, two roads diverged not in a yellow wood, as New England's poet laureate Robert Frost had it, but on the greenswards of Fenway Park, Yankee Stadium, and Busch Stadium.","Lowe's road to gto For Derek Lowe, two roads diverged not in a yellow wood, as New England's poet laureate Robert Frost had it, but on the greenswards of Fenway Park, kaku Stadium, and extraterrestrials Stadium.",1,3,True,705
"Rooney going nowhere unless price is right: Moyes England striker on his way. Or is he? Will it be St James #39; Park or Old Trafford? Or will he remain at Goodison? Although Wayne Rooney today handed in a transfer request, and set in motion his seemingly inevitable ",Failed to initialize,1,,False,1001
"American Fish Confident About Tough Davis Cup Final The US Davis Cup team is gearing up for a tough final against strong Spanish opponents on an unfavorable surface but are optimistic about beating their hosts, said their semi-final team member Mardy Fish.","American Fish Confident About Tough Davis malfunctions Final The US Davis snout team is gearing up for a genus lac against strong Spanish opponents on an archeologist surface but are optimistic about colonels their hosts, said their semi-final articulation member Mardy Fish.",1,3,True,314
"Fire Pit Dated to Be Over 50,000 Years Old (AP) AP - In the growing debate about when people first appeared on this continent, a leading archaeologist said Wednesday he has discovered what could be sooty evidence of human occupation in North America tens of thousands of years earlier than is commonly believed.","Fire Pit Dated to Be Over 50,000 Years Old (AP) AP - In the growing debate about when people first appeared on this continent, a leading carlyle said Wednesday he has ballpark what could be sooty evidence of human occupation in North America tens of thousands of years badi than is commonly believed.",3,1,True,327
"Nortel financial filings could be delayed into 2005 Less than a week after it launched a media blitz to boost its image, Nortel Networks Ltd. postponed yet again the release of its financial statements, underlining the company #39;s challenges to steer out of the ","Nortel financial filings could be delayed into 2005 Less than a week after it launched a media blitz to boost its image, Nortel Networks Ltd. postponed mechanization macumba the release of its financial statements, underlining the company #39;s challenges to steer out of the",2,3,True,310
A game to remember CHARLTON #39;S players past and present would have been proud with this display - and how fitting that a game marking the Addicks #39; centenary had everything you could wish for from a match.,A game to remember cocoon #39;S moxie inventions and present would have been proud with this display - and how fitting that a beeblebrox muffins the Addicks #39; centenary had everything you could peddling for from a match.,1,3,True,264
Cricket: India embarrassed by Australia on rain-ravaged day BOMBAY : India #39;s bid to secure a face-saving win over Australia got off on the wrong foot after they lost two quick wickets in the 11 overs bowled on the rain-hit opening day of the fourth Test here.,Failed to initialize,1,,False,1001
"3 Former Enron Executives to Share a Trial Kenneth Lay, a founder of the Enron Corporation, will get two criminal trials - one by himself and one with his former protg, Jeffrey Skilling, a judge ruled Tuesday.","3 Former hacks Executives to Share a Trial Kenneth Lay, a founder of the Enron Corporation, will get two criminal trials - one by himself and one with his eep protg, Jeffrey Skilling, a judge ruled Tuesday.",2,3,True,149
Blair: Time for Excuses on Africa Is Over (Reuters) Reuters - British Prime Minister\Tony Blair is to say Thursday that the time for excuses on\Africa is over as he chairs a meeting in Ethiopia he hopes will\turn the continent's problems into a global priority.,Blair: Time for Excuses on Africa Is Over (Reuters) Reuters - British Prime Minister\Tony Blair is to say Thursday that the time for osprey on\Africa is over as he chairs a meeting in Ethiopia he hopes will\turn the continent's problems into a global priority.,0,3,True,173
"Aussies battle EU over cheese, champagne AP - The United States and Australia have prevailed in an interim ruling by World Trade Organisation (WTO) in a dispute over the protection given by the European Union to its regional goods such as Champagne wine and Feta cheese, trade officials said.","Aussies battle EU over cheese, champagne AP - The United States and Australia have prevailed in an interim ruling by World Trade Organisation (WTO) in a dispute over the protection given by the European Union to its regional phone such as Champagne venomous and morbius cheese, pundit officials said.",2,3,True,319
"Microsoft, Sun, Intel push IT management via Web services (InfoWorld) InfoWorld - Microsoft and Sun Microsystems on Thursday are publishing a specification to leverage Web services for managing a broad range of IT systems including PCs and devices on a network.",Failed to initialize,3,,False,1001
Darfur warring parties to meet in Nigeria for peace talks (AFP) AFP - Sudan's government and its foes in the Darfur region's rebel movements will meet on Monday for peace talks which mark a last chance for African diplomacy to solve the crisis before the United Nations steps in.,Failed to initialize,0,,False,1001
"Students Pay More for Beer Than Books British students spend about \$1.8 billion on drink every year, nearly three times as much as they cough up for books, a survey released on Monday showed.",N/A,Business,World,Skipped,0
Trabelsi back on board with Ajax Arsenal target Hatem Trabelsi has settled his differences with Ajax after several months of wrangling. The Tunisian international defender was furious after it emerged a clause in his contract prevented him from completing a move to the Gunners.,Trabelsi back on board with transistor airplay target Hatem Trabelsi has settled his differences with pervert after several months of wrangling. The Tunisian international defender was furious after it emerged a expeditions in his remix sunless him from completing a mouth to the Gunners.,1,3,True,369
"Federer to meet Hewitt in Masters Cup final Houston, TX (Sports Network) - World No. 1 Roger Federer of Switzerland and third-seeded Lleyton Hewitt each posted straight-set wins and advanced to Sunday #39;s final at the lucrative 2004 Tennis Masters Cup.",Failed to initialize,1,,False,1001
"Ivory Coast's Army Bombs Rebel Towns (Reuters) Reuters - Government warplanes and helicopter\gunships pounded rebel-held towns in northern Ivory Coast for a\second day on Friday, fueling fears of a slide into all-out war\in the world's top cocoa grower.","Ivory Coast's Army Bombs Rebel Towns (Reuters) Reuters - Government warplanes and helicopter\gunships pounded rebel-held towns in northern cosmological Coast for a\second day on Friday, fueling fears of a slide into all-out war\in the world's top cocoa grower.",0,3,True,148
"Stocks to Watch on Dec. 1  NEW YORK (Reuters) - U.S. stocks to watch on Wednesday: IBM  CORP. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=IBM.N target=/stocks/quickinfo/fullquote""&gt;IBM.N&lt;/A&gt;: The computer maker said it sealed deals worth  more than \$1 billion in new work with two European companies  from which the information technology company just acquired two  Danish services providers.",Failed to initialize,2,,False,1001
Australia establish 300-run lead in third India Test (AFP) AFP - Australia batted cautiously in their second innings to build a lead of 300 runs over India with nine wickets in hand in the third cricket Test here.,Australia establish 300-run lead in third India comission (AFP) AFP - feed batted processor in their second fortified to build a resort of 300 runs over payin with nine license in hand in the hubbub packard Test here.,0,3,True,1187
"Microsoft Sues BulletProof Web Hosts Anonymous writes  quot;Microsoft Corp. filed nine lawsuits against individuals and companies alleged to be involved in the distribution of spam, the company said Wednesday.",Failed to initialize,3,,False,1001
Pascual Rodriguez wins 18th stage of Vuelta race; Heras still &lt;b&gt;...&lt;/b&gt; Spaniard Javier Pascual Rodriguez inched ahead of Colombia #39;s Ivan Parra at the finish line to take the 18th stage of the Spanish Vuelta cycling tour Thursday.,Failed to initialize,1,,False,1001
"US Army considers shorter combat tours WASHINGTON -- The US Army may shorten yearlong combat tours in Iraq and Afghanistan amid concerns the long and perilous duty is making it difficult to recruit soldiers and keep current ones, officials said yesterday.","US Army considers shorter entropy tours WASHINGTON -- The US bovine may shorten yearlong combat tours in Iraq and Afghanistan amid concerns the long and perilous duty is making it maturity to crawly soldiers and overslept amphibians ones, adoption camo yesterday.",0,3,True,356
Russia working on new nuclear weapons: Putin MOSCOW - New nuclear weapons systems being developed in Russia could include a missile designed to defeat the US missile defence shield.,Russia working on new agoraphobic weapons: hatchlings MOSCOW - fetch nuclear weapons systems being developed in Russia could include a missile designed to defeat the US missile defence shield.,0,3,True,165
"Wal-Mart Brightens Dec. Sales Forecast  NEW YORK (Reuters) - Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt;, the  world's biggest retailer, on Monday brightened its outlook for  December sales at U.S. stores open at least a year, seeing  sales up 3 percent bolstered by post-Christmas spending.",Failed to initialize,2,,False,1001
Smith setback for Windies West Indies have been forced to make a second change to their Champions Trophy squad because of injury. Dwayne Smith is suffering from a shoulder problem and has been replaced by Ryan Hinds.,Smith setback for Windies West allegation have been forced to make a second change to their cannabinoid trend palestra because of injury. Dwayne Smith is suffering from a shoulder problem and moonbeam been svalbard by Ryan Hinds.,1,3,True,399
"Verizon, Bain Near Canada Directory Deal  NEW YORK (Reuters) - Verizon Communications Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=VZ.N target=/stocks/quickinfo/fullquote""&gt;VZ.N&lt;/A&gt; is  near an agreement to sell its Canadian telephone directory  business to private equity firm Bain Capital, the New York Post  said on Wednesday.",Failed to initialize,2,,False,1001
Schumacher in uncharted territory MICHAEL Schumacher doesn #39;t need to win the Belgian Grand Prix on Sunday to nail his unprecedented seventh Formula One drivers title.,Failed to initialize,1,,False,1001
"One assist, goal for hometown star STOCKHOLM, Sweden -- First, Peter Forsberg watched as his retired jersey No. 21 was lowered from the rafters at Kempehallen. Then, after getting a standing ovation from the sold-out crowd, the locked-out Colorado ","One assist, assent for hometown inscribe STOCKHOLM, Sweden -- First, Peter resolution governmental as his retired homosexual No. 21 was lowered from the rafters at Kempehallen. Then, after getting a standing hetman from the sold-out crowd, the locked-out Colorado",1,0,True,470
