original,adversarial,original_label,final_label,success,queries
the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,the strength of the film fabrication deplumate low In IT deuce Cardinalis cardinalis run away sven wollter every bit the couch downcast composer and viveka seldahl typewrite angstrom unit his dreaded fiddler wife .,1,0,True,217
this gorgeous epic is guaranteed to lift the spirits of the whole family .,this gorgeous larger-than-life is guaranteed to filch the tone of the whole theatre .,1,0,True,980
"the movie's downfall is to substitute plot for personality . it doesn't really know or care about the characters , and uses them as markers for a series of preordained events .",Failed to initialize,0,,False,946
what's so striking about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair .,N/A,pos,neg,Skipped,0
overburdened with complicated plotting and banal dialogue,Failed to initialize,0,,False,1001
mariah carey gives us another peek at some of the magic we saw in glitter here in wisegirls .,N/A,neg,pos,Skipped,0
. . . in the pile of useless actioners from mtv schmucks who don't know how to tell a story for more than four minutes .,Failed to initialize,0,,False,875
"how i killed my father would be a rarity in hollywood . it's an actor's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones .",Failed to initialize,1,,False,973
"the santa clause 2 is a barely adequate babysitter for older kids , but i've got to give it thumbs down .","the get of the Christian church Christmas article ii live a hardly adequate sitter for erstwhile kids , but i've got to simpleness upwardly it flick down .",0,0,False,200
"it's nice to see piscopo again after all these years , and chaykin and headly are priceless .","it's nice to see piscopo terminated ended all over over again later on totally these age , and chaykin and headly cost priceless .",1,0,True,126
"not a strike against yang's similarly themed yi yi , but i found what time ? to be more engaging on an emotional level , funnier , and on the whole less detached .","not a strike against yang's similarly themed yi yi , but i found what time ? to be more shut by on tie in in lactate sour up planing machine , fishy , and along the totally to a lesser extent uninvolved .",1,0,True,128
a metaphor for a modern-day urban china searching for its identity .,a metaphor for a modern-day urban china trenchant for its indistinguishability .,1,0,True,63
a film without surprise geared toward maximum comfort and familiarity .,N/A,neg,pos,Skipped,0
a forceful drama of an alienated executive who re-invents himself .,a exclamatory stakes of an alienated executive make for polish off manager who re-invents himself .,1,0,True,122
"intensely romantic , thought-provoking and even an engaging mystery .",Failed to initialize,1,,False,973
"in the director's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .","in the director's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of alcoholic , all-enveloping movie experience it rhapsodizes .",1,0,True,72
you cannot guess why the cast and crew didn't sign a pact to burn the negative and the script and pretend the whole thing never existed .,Failed to initialize,0,,False,958
"a vivid , spicy footnote to history , and a movie that grips and holds you in rapt attention from start to finish .",Failed to initialize,1,,False,1001
very predictable but still entertaining,very predictable but mutism forebode up of,1,0,True,39
"the film , like jimmy's routines , could use a few good laughs .",N/A,neg,pos,Skipped,0
narc is all menace and atmosphere .,narcotics agentive character embody satisfying jeopardy and atmosphere .,0,1,True,90
"oddly , the film isn't nearly as downbeat as it sounds , but strikes a tone that's alternately melancholic , hopeful and strangely funny .","oddly , the film isn't nearly as downbeat as it sounds , but run afoul on A unit of measurement unit of measurement tone that's alternately disastrous gall , wannabe and funnily risible .",1,0,True,588
"a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives .","a genuinely funny ensemble comedy that excessively asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives .",1,0,True,132
it's supposed to be post-feminist breezy but ends up as tedious as the chatter of parrots raised on oprah .,Failed to initialize,0,,False,951
a passionately inquisitive film determined to uncover the truth and hopefully inspire action .,a stormily faulty film check to uncover the truth and hopefully antecedent on action mechanism .,1,0,True,338
"like a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art they're struggling to create .",Failed to initialize,0,,False,961
scherfig's light-hearted profile of emotional desperation is achingly honest and delightfully cheeky .,Failed to initialize,1,,False,911
"passion , melodrama , sorrow , laugther , and tears cascade over the screen effortlessly . . .","cacoethes , melodrama , sorrow , laugther , and deplumate cascade over the screen effortlessly . . .",1,0,True,61
throws in enough clever and unexpected twists to make the formula feel fresh .,fuddle away In enough cagy and unexpected construction to piss the chemical formula palpate impudent .,1,0,True,178
burns' fifth beer-soaked film feels in almost every possible way -- from the writing and direction to the soggy performances -- tossed off .,burns' fifth beer-soaked film liveliness in almost every possible way -- from the writing and direction to the hibernating performances -- thresh confining to hit .,0,1,True,948
"shiner can certainly go the distance , but isn't world championship material",N/A,pos,neg,Skipped,0
a good-looking but ultimately pointless political thriller with plenty of action and almost no substance .,a good-looking but ultimately extra political thriller with plenty of action and almost no inwardness .,0,1,True,101
the master of disguise is awful . it's pauly shore awful . don't say you weren't warned .,the master of disguise is awe-inspiring . it's pauly shore awful . don't say you weren't warned .,0,1,True,36
"the best didacticism is one carried by a strong sense of humanism , and bertrand tavernier's oft-brilliant safe conduct ( "" laissez-passer "" ) wears its heart on its sleeve .","the best didacticism is one refugee camp by a stiff sense of humanism , and bertrand tavernier's oft-brilliant safe behavior ( "" laissez-passer "" ) article of clothing rancid bump off information direct centre along IT sleeve .",1,0,True,177
"finely crafted , finely written , exquisitely performed",Failed to initialize,1,,False,1001
too bad writer-director adam rifkin situates it all in a plot as musty as one of the golden eagle's carpets .,every arrogate with dentition good risky writer-director Robert ecstasy rifkin situate it unanimous in A spirited of show vitamin amp fusty as integrity of the favorable eagle's rug .,0,1,True,269
"the art direction and costumes are gorgeous and finely detailed , and kurys' direction is clever and insightful .",Failed to initialize,1,,False,923
"blade ii has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .","blade ii has a brilliant director and charismatic star , but it dinero and butter from rampant vampire devaluation .",0,1,True,95
"spirit is a visual treat , and it takes chances that are bold by studio standards , but it lacks a strong narrative .","spirit is a visual treat , and it takes chances that are bold by studio standards , but it deprivation a strong narrative .",0,1,True,36
"the movie worked for me right up to the final scene , and then it caved in .",N/A,pos,neg,Skipped,0
a high-spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime .,a ebullient crony movie about the reunion of berlin anarchists who face rental into time lag 15 Clarence Shepard mean solar day Jr. subsequently their crime .,1,0,True,229
it's a shame that the storyline and its underlying themes . . . finally seem so impersonal or even shallow .,Failed to initialize,0,,False,1001
""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,N/A,pos,neg,Skipped,0
"this is sandler running on empty , repeating what he's already done way too often .","this is sandler audacious tabu along wildness , retell what he's already make deliver inward understanding as well a outstanding deal .",0,1,True,148
"it's up to you to decide whether to admire these people's dedication to their cause or be repelled by their dogmatism , manipulativeness and narrow , fearful view of american life .","it's up to you to decide whether to admire these people's dedication to their cause or be nauseate by their dogmatism , manipulativeness and narrow , fearful view of american life .",1,0,True,37
the rare imax movie that you'll wish was longer than an hour .,the uncommon imax movie that you'll wish was longer than an hour .,1,0,True,24
"while this one gets off with a good natured warning , future lizard endeavors will need to adhere more closely to the laws of laughter",N/A,neg,pos,Skipped,0
all mood and no movie .,Failed to initialize,0,,False,1001
i have a new favorite musical -- and i'm not even a fan of the genre,N/A,pos,neg,Skipped,0
"the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .","the increasingly assorted french director has created a film that one can honestly describe as looking , sounding and simply feel like no other motion-picture come up into court nuclear number 49 Holocene write up .",1,0,True,95
"maryam is a small film , but it offers large rewards .","maryam is a small film , but it adjudge oneself grotesque payoff .",1,0,True,56
"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",N/A,pos,neg,Skipped,0
a soul-stirring documentary about the israeli/palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .,Failed to initialize,1,,False,981
generates an enormous feeling of empathy for its characters .,Failed to initialize,1,,False,955
the best film of the year 2002 .,the nuclear numerical forty-nine military issue frivol away forth of the twelvemonth 2002 .,1,0,True,97
entertainment more disposable than hanna-barbera's half-hour cartoons ever were .,Failed to initialize,0,,False,931
by turns very dark and very funny .,by turns very sour and very funny .,1,0,True,35
"the main characters are simply named the husband , the wife and the kidnapper , emphasizing the disappointingly generic nature of the entire effort .",Failed to initialize,0,,False,975
a joyous occasion,Failed to initialize,1,,False,774
at best this is a film for the under-7 crowd . but it would be better to wait for the video . and a very rainy day .,at best this is a film for the under-7 crowd . but it would be goodness to wait for the video . and a very showery 24-hour melodious interval .,0,1,True,59
"though the aboriginal aspect lends the ending an extraordinary poignancy , and the story itself could be played out in any working class community in the nation .","though the aboriginal preparation jumper lead the ending an ungodly poignancy , and the story itself could be played out in any working class biotic residential domain atomic bit 49 the land .",1,0,True,103
bring on the sequel .,fetch on the sequel .,1,0,True,30
this seductive tease of a thriller gets the job done . it's a scorcher .,N/A,pos,neg,Skipped,0
what [frei] gives us . . . is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows .,N/A,neg,pos,Skipped,0
"the pacing is deadly , the narration helps little and naipaul , a juicy writer , is negated .","the pacing is deadly , the narration helps little and naipaul , a juicy writer , is belie .",0,1,True,29
"the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .","the film has a laundry list of minor shortcomings , but the numerous spud of gory mayhem are worth the price of admission bung . . . if "" sanguinary havoc "" urinate up your estimate of angstrom unit whole whole unspoilt meter .",1,0,True,170
the first shocking thing about sorority boys is that it's actually watchable . even more baffling is that it's funny .,N/A,pos,neg,Skipped,0
"tom green and an ivy league college should never appear together on a marquee , especially when the payoff is an unschooled comedy like stealing harvard , which fails to keep 80 minutes from seeming like 800 .",Failed to initialize,0,,False,993
novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama .,novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks excitement in invent high drama .,0,1,True,34
"violent , vulgar and forgettably entertaining .","fierce , putting green and forgettably love story with .",0,1,True,120
nothing short of a masterpiece -- and a challenging one .,nothing light of a masterpiece -- and a ambitious one .,1,0,True,46
"once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea isn't funny .","unrivalled fourth dimension the splendid award arcdegree here and directly of express joy come in along to personify content past times time any salaciousness live at deal , level the jovial melodious theme isn't surmise .",0,1,True,338
"everything its title implies , a standard-issue crime drama spat out from the tinseltown assembly line .","everything its title implies , a standard-issue crime drama acclaim out from the tinseltown assembly line .",0,1,True,74
blood work is laughable in the solemnity with which it tries to pump life into overworked elements from eastwood's dirty harry period .,N/A,neg,pos,Skipped,0
"in this film we at least see a study in contrasts ; the wide range of one actor , and the limited range of a comedian .","in this film we at to the scorbutus degree go Good effective Word of God vitamin A examine indium manoeuvre counterpoint ; the all-encompassing revolve of integrity musician , and the trammel range of a comic .",0,1,True,239
. . . a quietly introspective portrait of the self-esteem of employment and the shame of losing a job . . .,Failed to initialize,1,,False,1001
"the movie tries to be ethereal , but ends up seeming goofy .",Failed to initialize,0,,False,1001
"though uniformly well acted , especially by young ballesta and galan ( a first-time actor ) , writer/director achero manas's film is schematic and obvious .",N/A,neg,pos,Skipped,0
"this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the tormented persona of bibi .","this is a nervy , hazardous plain gesticulate pull in , and villeneuve bugger off incite croze to piddle herself over altogether to the dun typewrite of bibi .",1,0,True,189
"an enigmatic film that's too clever for its own good , it's a conundrum not worth solving .","an enigmatic film that's also clever for its own good , it's a conundrum non deserving solving .",0,1,True,92
"leigh isn't breaking new ground , but he knows how a daily grind can kill love .","leigh isn't breaking new working class , but he have information engine room scratch how angstrom day by day comminute hind end obliterate make love .",1,0,True,158
don't hate el crimen del padre amaro because it's anti-catholic . hate it because it's lousy .,Failed to initialize,0,,False,808
"throwing in everything except someone pulling the pin from a grenade with his teeth , windtalkers seems to have ransacked every old world war ii movie for overly familiar material .",Failed to initialize,0,,False,978
"sly , sophisticated and surprising .","sly , undermine and surprising .",1,0,True,72
"diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused .",N/A,neg,pos,Skipped,0
to call this film a lump of coal would only be to flatter it .,Failed to initialize,0,,False,1001
"lacks the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck .",Failed to initialize,0,,False,1001
"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds .","literary purist may not be pleased , but as far as mainstream matinee-style amusement goes , it does a bang-up produce taboo of pleasing the herd together .",1,0,True,76
is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ?,is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are performing like puppets ?,0,1,True,38
"a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist .","a impertinent and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist .",1,0,True,40
"a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter is entertainment opportunism at its most glaring .","a simple and indolent spin-off of the animal planet documentary series , crocodile hunter is entertainment self-centeredness at its most glaring .",0,1,True,450
"will assuredly rank as one of the cleverest , most deceptively amusing comedies of the year .","will assuredly rank as one of the canny , most deceptively disport comedies of the yr .",1,0,True,134
in visual fertility treasure planet rivals the top japanese animations of recent vintage .,in visual fertility treasure planet rivals the upside japanese animations of recent prison full term of origin .,1,0,True,54
"in his latest effort , storytelling , solondz has finally made a movie that isn't just offensive -- it also happens to be good .","in his latest attempt , storytelling , solondz has atomic telephone add up eighty-five prospicient scratch line take angstrom unit leak out angstrom unit pic that isn't just sickish -- information technology as well prominence to constitute unspoilt .",1,0,True,243
"the punch lines that miss , unfortunately , outnumber the hits by three-to-one . but death to smoochy keeps firing until the bitter end .","the punch lines that miss , unfortunately , outnumber the hits by three-to-one . but death to smoochy keeps kindle until the bitter end .",0,1,True,252
"the filmmakers are playing to the big boys in new york and l . a . to that end , they mock the kind of folks they don't understand , ones they figure the power-lunchers don't care to understand , either .",Failed to initialize,0,,False,964
another best of the year selection .,another outstrip of the yr pictorial selection .,1,0,True,99
humor in i spy is so anemic .,Failed to initialize,0,,False,1001
"i walked away not really know who "" they "" were , what "" they "" looked like . why "" they "" were here and what "" they "" wanted and quite honestly , i didn't care .","i walked away not really know who "" they "" were , what "" they "" looked like . why "" they "" were here and what "" they "" treasured and quite honestly , i didn't worry .",0,1,True,938
"no matter how much he runs around and acts like a doofus , accepting a 50-year-old in the role is creepy in a michael jackson sort of way .",Failed to initialize,0,,False,979
kinnear . . . gives his best screen performance with an oddly winning portrayal of one of life's ultimate losers .,Failed to initialize,1,,False,931
"return to never land is much more p . c . than the original version ( no more racist portraits of indians , for instance ) , but the excitement is missing .","return to never land is much more p . c . than the original version ( no Sir doubt angel Thomas to a outstanding extent racialist portrait of American-Indian spoken communication , for instance ) , but the exhilaration represent wanting .",0,1,True,158
"though it was made with careful attention to detail and is well-acted by james spader and maggie gyllenhaal , i felt disrespected .",Failed to initialize,0,,False,908
"the nonstop artifice ultimately proves tiresome , with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations .",Failed to initialize,0,,False,988
"for more than two decades mr . nachtwey has traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity .",Failed to initialize,1,,False,993
well-made but mush-hearted .,Failed to initialize,0,,False,1
"never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction .",N/A,neg,pos,Skipped,0
"dull , a road-trip movie that's surprisingly short of both adventure and song .","ho-hum , a road-trip movie that's astonishingly concisely of both sober undertaking and outspoken .",0,1,True,105
"ludicrous , but director carl franklin adds enough flourishes and freak-outs to make it entertaining .","ludicrous , but business organization immobile theater make out manager carl mucilage benjamin Franklin see shortfall hyperactivity disquiet adequacy tent flap gamey and freak-outs to make it mean of .",1,0,True,170
"never decides whether it wants to be a black comedy , drama , melodrama or some combination of the three .",Failed to initialize,0,,False,977
"peter jackson has done the nearly impossible . he has improved upon the first and taken it a step further , richer and deeper . what jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery",N/A,pos,neg,Skipped,0
"lovingly photographed in the manner of a golden book sprung to life , stuart little 2 manages sweetness largely without stickiness .","lovingly photographed in the manner of a golden book sprung to life , stuart little 2 contest sweetness largely without stickiness .",1,0,True,46
"lazy filmmaking , with the director taking a hands-off approach when he should have shaped the story to show us why it's compelling .","indolent filmmaking , with the director taking a hands-off approach when he should have shaped the story to show us why it's compelling .",0,1,True,41
this is a shrewd and effective film from a director who understands how to create and sustain a mood .,this is a scheme and Indianan State import apparent drive ikon from A director who take how to crap and stand angstrom unit temper .,1,0,True,563
"devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .",N/A,pos,neg,Skipped,0
"swims in mediocrity , sticking its head up for a breath of fresh air now and then .","swims in second-rater , sticking its head up for a breath of reinvigorate air now and then .",0,1,True,50
"i suspect that you'll be as bored watching morvern callar as the characters are in it . if you go , pack your knitting needles .","i suspect that you'll be as bored watching morvern callar as the characters are in it . if you go , citizenry your knitting needles .",0,1,True,205
"a highly watchable , giggly little story with a sweet edge to it .","a die watchable , giggly petty indite write up with typecast A afters inch to it .",1,0,True,666
"this is surely one of the most frantic , virulent and foul-natured christmas season pics ever delivered by a hollywood studio .","this is surely one of the most frantic , virulent and foul-natured Yule season exposure ever delivered by a hollywood studio .",0,1,True,176
i'd rather watch a rerun of the powerpuff girls,N/A,pos,neg,Skipped,0
"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",N/A,neg,pos,Skipped,0
a remarkable film by bernard rose .,a inebriate moldable shoot away Claude Bernard get up .,1,0,True,115
"very much a home video , and so devoid of artifice and purpose that it appears not to have been edited at all .","very radical A outstanding effective mickle vitamin international ampere home picture eternise , and sol free of ruse and character that information applied science await non to experience personify emended at all .",0,1,True,885
"after several scenes of this tacky nonsense , you'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .","after several scenes of this tacky nonsense , you'll be ruminative for the testosterone-charged wizardry of jerry bruckheimer productions , specially because half past perfectly is like the rock on a wal-mart budget .",0,1,True,276
". . . certainly an entertaining ride , despite many talky , slow scenes . but something seems to be missing . a sense of real magic , perhaps .",". . . certainly an entertaining ride , despite many talky , slow scenes . but something seems to be lack . a sense of real magic , perhaps .",1,0,True,30
"comes off as a long , laborious whine , the bellyaching of a paranoid and unlikable man .","seminal smooth-spoken complete American Samoan Islands antiophthalmic ingredient foresightful , backbreaking yammer , the bellowing of international ampere paranoiac and unlikeable humanity .",0,1,True,384
"slow , silly and unintentionally hilarious .","easy , silly and unintentionally hilarious .",0,1,True,93
spy kids 2 also happens to be that rarity among sequels : it actually improves upon the original hit movie .,N/A,pos,neg,Skipped,0
it's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .,it's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects cost first-rate .,1,0,True,73
the action quickly sinks into by-the-numbers territory .,the action ready inter into by-the-numbers territory .,0,1,True,188
an old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .,an old-fashioned but emotionally call up hit jeopardize narration of the miscellany show up they seldom progress to anymore .,1,0,True,147
"too much of the movie feels contrived , as if the filmmakers were worried the story wouldn't work without all those gimmicks .",Failed to initialize,0,,False,991
feels strangely hollow at its emotional core .,feels strangely asinine at its emotional core .,0,1,True,61
". . . feels as if ( there's ) a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something .",". . . feels as if ( there's ) a choke leash around your neck outdoors improving and thusly spectacular artistic production music director notch cassavetes back finishing hail spinal column information applied science ampere good , unwaveringly invigorated Englander whenever helium wants you to experience something .",0,1,True,251
paid in full is remarkably engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks .,paid in full is unco engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks .,1,0,True,35
the movie is too amateurishly square to make the most of its own ironic implications .,the motility ikon embody vitamin A good amateurishly hearty to pull Indiana the near of its own wry meaning .,0,1,True,183
canadian filmmaker gary burns' inventive and mordantly humorous take on the soullessness of work in the city .,Failed to initialize,1,,False,889
"the beautiful images and solemn words cannot disguise the slack complacency of [godard's] vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice .",N/A,neg,pos,Skipped,0
"while the filmmaking may be a bit disjointed , the subject matter is so fascinating that you won't care .","while the filmmaking may be a bit disjointed , the subject matter is so fascinate that you won't care .",1,0,True,50
you will likely prefer to keep on watching .,N/A,pos,neg,Skipped,0
"an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .",Failed to initialize,0,,False,955
its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .,N/A,pos,neg,Skipped,0
"'if you are in the mood for an intelligent weepy , it can easily worm its way into your heart . '","'if you are in the clime for an intelligent weepy , it can easily worm its way into your heart . '",1,0,True,20
"though there's a clarity of purpose and even-handedness to the film's direction , the drama feels rigged and sluggish .","though there's a clarity of purpose and even-handedness to the film's direction , the drama flavor rigged and gloomful .",0,1,True,131
simultaneously heartbreakingly beautiful and exquisitely sad .,Failed to initialize,1,,False,908
"lyne's latest , the erotic thriller unfaithful , further demonstrates just how far his storytelling skills have eroded .",N/A,neg,pos,Skipped,0
the charms of the lead performances allow us to forget most of the film's problems .,the charms of the lead performances leave-taking us to forget most of the film's problems .,1,0,True,30
"some writer dude , i think his name was , uh , michael zaidan , was supposed to have like written the screenplay or something , but , dude , the only thing that i ever saw that was written down were the zeroes on my paycheck .",Failed to initialize,0,,False,959
"this is popcorn movie fun with equal doses of action , cheese , ham and cheek ( as well as a serious debt to the road warrior ) , but it feels like unrealized potential",N/A,pos,neg,Skipped,0
"whether this is art imitating life or life imitating art , it's an unhappy situation all around .",Failed to initialize,0,,False,1001
the wild thornberrys movie has all the sibling rivalry and general family chaos to which anyone can relate .,N/A,pos,neg,Skipped,0
"it's not a bad plot ; but , unfortunately , the movie is nowhere near as refined as all the classic dramas it borrows from .",Failed to initialize,0,,False,990
this is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party .,Failed to initialize,1,,False,1001
eight legged freaks falls flat as a spoof .,eight legged lusus naturae restoration categoric as a charade .,0,0,False,436
"it's supposed to be a humorous , all-too-human look at how hope can breed a certain kind of madness -- and strength -- but it never quite adds up .","it's supposed to be a humorous , all-too-human look at how hope can dwell a certain affected role of of rabidity -- and lastingness -- only information technology never rather minimal head wrong up .",0,1,True,143
a terrible movie that some people will nevertheless find moving .,a frightening movie that some people will nevertheless find moving .,0,1,True,39
"unfortunately , neither sendak nor the directors are particularly engaging or articulate .",Failed to initialize,0,,False,978
"arliss howard's ambitious , moving , and adventurous directorial debut , big bad love , meets so many of the challenges it poses for itself that one can forgive the film its flaws .","arliss howard's ambitious , moving , and adventurous directorial debut , big bad love , meets so many of the argufy it dumbfound for itself that one can forgive the film its flaws .",1,0,True,279
"if not a home run , then at least a solid base hit .","if not a home run , then at least a crippled base hit .",1,0,True,37
"it uses some of the figures from the real-life story to portray themselves in the film . the result is a powerful , naturally dramatic piece of low-budget filmmaking .","it uses some of the figures from the real-life explanation to depict themselves in the film . the result is a herculean , by nature dramatic speckle up of low-budget filmmaking .",1,0,True,101
characterisation has been sacrificed for the sake of spectacle .,N/A,neg,pos,Skipped,0
an extraordinarily silly thriller .,an extraordinarily buffoonish thriller .,0,1,True,31
"special p . o . v . camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense imax screen .","fussy p . o . v . camera mounts on bikes , skateboards , and motorcycles result an lancinate conk out done with when pulp carrefour the huge imax covert .",1,0,True,935
a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .,N/A,pos,neg,Skipped,0
"one of the year's best films , featuring an oscar-worthy performance by julianne moore .","one of the year's outstrip synthetic , featuring an oscar-worthy gestate extinct by julianne Joseph Henry Moore .",1,0,True,494
"the movie is genial but never inspired , and little about it will stay with you .","the movie is genial but ne'er inspired , and picayune about it will stay solidifying with you .",0,1,True,79
"mostly , [goldbacher] just lets her complicated characters be unruly , confusing and , through it all , human .",N/A,pos,neg,Skipped,0
williams absolutely nails sy's queasy infatuation and overall strangeness .,williams absolutely nails sy's queasy infatuation and overall foreignness .,1,0,True,31
no surprises .,Failed to initialize,0,,False,1001
"williams creates a stunning , taxi driver-esque portrayal of a man teetering on the edge of sanity .","williams creates a stun , taxi driver-esque portrayal of a man teetering on the edge of sanity .",1,0,True,36
"true to its title , it traps audiences in a series of relentlessly nasty situations that we would pay a considerable ransom not to be looking at .",N/A,neg,pos,Skipped,0
the symbols float like butterflies and the spinning styx sting like bees . i wanted more .,the symbolical delegacy drift like dally and the whirl River River Styx pose ilk pecuniary prise . atomic number 53 want more .,1,0,True,158
"[lin chung's] voice is rather unexceptional , even irritating ( at least to this western ear ) , making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters .",Failed to initialize,0,,False,990
[breheny's] lensing of the new zealand and cook island locations captures both the beauty of the land and the people .,[breheny's] lensing of the new zealand and falsify island locations fascinate both the beauty of the land and the people .,1,0,True,360
"despite its visual virtuosity , 'naqoyqatsi' is banal in its message and the choice of material to convey it .","despite its visual virtuosity , 'naqoyqatsi' is timeworn in its message and the choice of material to convey it .",0,1,True,36
"debut effort by "" project greenlight "" winner is sappy and amateurish .",Failed to initialize,0,,False,974
"the film's best trick is the way that it treats conspiracy as a kind of political blair witch , a monstrous murk that haunts us precisely because it can never be seen .",N/A,pos,neg,Skipped,0
"neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of charm .","neither quite a comedy nor a romance , Sir Seth Thomas the sceptical Apostelic engender to deoxyadenosine monophosphate groovy extent of associate degree edge suck pixilated divertissement of account that rice beer attal and gainsbourg -- they populate together -- the film HA axerophthol muckle of trance .",1,0,True,205
it's unlikely we'll see a better thriller this year .,N/A,pos,neg,Skipped,0
"fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .","fairy-tale formula , serves as a paper skeleton indium the closet for more than run house to a less extent snappy salutary comport , dialog , drollery , direction and especially tempt .",1,0,True,190
"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .",N/A,neg,pos,Skipped,0
peppered with witty dialogue and inventive moments .,Failed to initialize,1,,False,959
the only young people who possibly will enjoy it are infants . . . who might be distracted by the movie's quick movements and sounds .,the only young people who possibly will enjoy it are sister . . . who might be unhinge by the movie's quick movements and sounds .,0,1,True,69
"when [reno] lets her radical flag fly , taking angry potshots at george w . bush , henry kissinger , larry king , et al . , reno devolves into a laugh-free lecture .","when [reno] lets her radical flag fly , taking wonderful potshots at St. angel George w . shrub , Joseph Henry kissinger , larry bounteous gentleman of intimacy , et Camellia commonwealth . , reno devolve into ampere laugh-free lecture .",0,1,True,219
"a cellophane-pop remake of the punk classic ladies and gentlemen , the fabulous stains . . . crossroads is never much worse than bland or better than inconsequential .","a cellophane-pop remaking of the punk classic ladies and gentlemen , the fabulous stains . . . crossroads is never much worse than bland or better than inconsequential .",0,1,True,36
"ensemble movies , like soap operas , depend on empathy . if there ain't none , you have a problem .","ensemble photographic cinema , alike Sakartvelo family manful child opera , verbalise upwardly along empathy . if inward that abide by ain't none , you love a problem .",0,1,True,166
"proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness .",N/A,neg,pos,Skipped,0
"you needn't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . though haynes' style apes films from the period . . . its message is not rooted in that decade .",N/A,pos,neg,Skipped,0
a genuine mind-bender .,a unfeigned mind-bender .,1,0,True,22
