original,adversarial,original_label,final_label,success,queries
"Cleopatra (the delicious Monica Bellucci) is challenged by Cesar (Alain Chabat): in order to prove that the Egyptians are better than the Romans, she promises to build a fancy castle for Cesar in a period of three months, without any delay. She calls the one-arm architect Numerobis (Jamel Debbuzi) and gives him two options: to be covered by gold if he accomplishes his mission, or become crocodile food if he fails. Numerobis will ask for help to Panoramix (Claude Rich), Asterix (Christian Clavier) and Obelix (Geraard Depardieu) (with Ideiafix). This movie is very funny, specially the parts where Obelix and the Pirates leaded by Red Beard participate. However, the screenwriter and the director should have noted that French is not an universal language as English is. Therefore, the jokes with words (like in Austin Powers movies, for example) does not work well for people strange to French language. French people and persons fluent in French language will certainly like these jokes, but they do not make any sense for me, that do not speak French. My vote is seven.","Cleopatra (the yummy Monica Bellucci) is dispute by Cesar (Alain Chabat): in regularise to hold attester that the Egyptian subsist Hoosier commonwealth essence than the Romans, she Leslie Townes Hope to physical soundbox axerophthol flesh palace for Cesar inwards a period of tercet months, without whatever delay. She sound the one-arm designer Numerobis (Jamel Debbuzi) and piss him II options: to compeer compensate aside princely if helium fulfill his mission, Oregon cause crocodile feather food if helium fails. Numerobis testament investigate for divine service to Panoramix (Claude Rich), Asterix (Christian Clavier) and Obelix (Geraard Depardieu) (with Ideiafix). This motion-picture presentation cost rattling funny, specially the part where Obelix and the plagiarizer demeanour apart crimson font fungus participate. However, the film writer and the home managing manager should support scar that French battalion be non an linguistic general language axerophthol perspective is. Therefore, the smother with word (like nuclear figure il Austin logical argument leader movies, for example) point amp reach not discover out head for citizenry terra incognita region to Daniel Chester French people the great common language. Book of the Prophet Daniel Chester French people citizenry the heavy common allot and person fluent in French people nomenclature testament for certain same these jokes, but they bash non shuffling any feel for me, that do non speak French. My suffrage is seven.",1,0,True,1350
"This 1925 film narrates the story of the mutiny on board battleship Potemkin at the port of Odessa. The movie celebrated the 20th anniversary of the uprising of 1905, which was seen as a direct precursor to the October Revolution of 1917. Following his montage theory, Eisenstein plays with scenes, their duration and the way they combine to emphasize his message, besides he uses different camera shot angles and revolutionary illumination techniques. The ""Odessa Steps"" sequence in Potemkin is one of the most famous in the history of cinema. The baby carriage coming loose down the steps after its mother has been shot was later recreated in Brian d' Palma's The Untouchables. It is clear that the film is one of the best ever made considering its time and how innovative it was though you need a little bit of patience and to be a real movie enthusiast to go through its 70 minutes.",Failed to initialize,1,,False,1001
"Despite what its critics ensue, I enjoyed immensely for precisely what it is. Eyecandy for both sides of the gender spectrum. Soderberg has done the artsy hard edge stuff before, won Oscars, is at the top of his game. Ocean's 12 is light, commercial, fluffy, Steve's day at the Midway if you will. I am generally not a fan of Zeta-Jones but even I must admit that Kate is STUNNING in this movie. It's ending screams of an upcoming trequel and I will be one of the millions who flock to see 120 minutes of George and Brad and Matt parlay through Clooney's digs in Lago di Como as they swindle some rich bad guy again and again. If we tolerated 3 installments of the Lord of the Rings, I ask if we can drool over Clooney's salt and pepper lid just one more time?","Despite what its critic ensue, I smack vastly for on the dust what data engineering science is. Eyecandy for both incline of gist of the grammatical arouse spectrum. Soderberg causal ingredient set up the artsy heavy abut scarf out before, beforehand Oscars, be atomic act eighty-five the point of his game. Ocean's xii cost light, commercial, fluffy, Steve's solar twenty-four second geological geological period at the scrap of center if you will. I monetary value generally non antiophthalmic factor frolic devotee of Zeta-Jones just squelch tiptop must let in that Kate map gravel Robert Indiana this movie. It's halt stagecoach screaming of an extroverted trequel and ace leave make up peerless and simply if of the one million million million who atomic reactor to take to data point engineering science one c XX dollar bill Taiwanese of sanctum somebody St. George II and Brad and mat stunt char upwards done and through Clooney's dig Indiana Lago di Como vitamin A they goldbrick near to plentiful bad guy rope rope once again and again. If we brook tierce installments of the Creator of the Rings, 1 require if we can dribble over Clooney's table salt and common pepper eyelid equitable one Thomas More time?",1,0,True,1222
"I was fortunate enough to record this wonderful drama, both parts, when it originally aired on Masterpiece Theatre. I loved it but lost it. Then one day, while going through old tapes, found it again. I recorded it to DVD and watched and --- WOW! I still love it! The leads are excellent and my only complaint is I wish we had seen more Kester! What a man! And Prue. She's so strong and wonderful ... living in a time and age where her affliction and how she deals with it is seen as unfortunate and evil. Even her own brother tells Prue to her face that he doubts that a man will ever have her. *sigh* Unfortunately my copy is not the greatest, with wear and tear over the years, and I too would absolutely love to own this on professional DVD if it ever happens.","I monetary prime rosy heap to register this awful drama, both parts, when selective information technology edge the first-class honours academic degree academic degree site air along masterpiece Theatre. I support vitamin character A pass nuclear routine 85 data organise science data organise apparently deep in trust it. so I day, spell quick payment Indiana one's chip exercise untimely tapes, incur it again. I remember data point engineering science to DVD and instruct and --- WOW! one even so vagabond astir nuclear count forty-nine the hay it! The turn can make up first-class and my solely agitate anatomy nuclear telephone number fifty-three gibe we circuit extinct depend more than than Kester! What amp man! And Prue. She's so make and real ... prevent atomic number 49 A cut short and age where her affliction and how she deals with S applied science monetary economic value teach angstrom unit unit of measurement wayward and evil. sozzled her own blood brother display Prue to her homo facial expression that helium inquiry that A valet depart ever tax return her. *sigh* alas my copy is non the greatest, with raid and shoot over the years, and I to a fault would dead passion to ain this on professional person videodisc if it ever happens.",1,0,True,1378
"This is one of those films with a great potential. Brilliant actors, a debut from a very interesting director and a haunting ""Survivor""-ish plot.<br /><br />But it does not work at all.<br /><br />To start with the good thing: The cinematography is stunning. The beauty of the Namibian desert shows itself as a merciless surrounding, also in the pictures. And then there is the acting. Quite allright. Jennifer Jason Leigh has never been better. Bruce Davison also seems to have developed his character from Altman's ""Short Cuts"".<br /><br />Then the disappointments: Janet McTeer. Romane Bohringer. And the plot. Why on earth does Levring pick ""Lear"" for their play? The whole idea of letting Shakespeare articulate their despair and inner longings does not work. It seems like a facade. And it is clear that the tragedies takes place because of the choice of ""Lear"". They just needs to fit in in the Script by Levring and Academy Award winner Anders Thomas Jensen.<br /><br />And the sex. It takes about three days, then more or less all of the characters are sexually frustrated. Dahh!! Sex is always the easy way out when you are in need of a crisis in a plot. Janet McTeer's part totally falls apart, mainly because of that ridiculous idea. The sex makes the plot fall promptly to the ground. Instead they could have focused on the dialogue. There must have been conversation between all of the characters, but we mainly see them talking in smaller groups. Their talking though is as dead as ""Lear"" and the rest of the film.<br /><br />""The King Is Alive"" still is not the worst Danish dogme '95 movie yet. But comparing it to the most recent of the homegrown dogme '95 films ""Italiensk for begyndere"" by Lone Scherfig, this one fails badly. It is not a good film. It is a bad one. But it is beautiful.","This is one of those films with a keen potential. vivid actors, a first indicate from antiophthalmic factor real trouble managing director and a haunt ""Survivor""-ish plot.<br /><br />But information technology feign not serve away at all.<br /><br />To whack push down with the unfeigned thing: The filming live on stunning. The beauty of the Namibian desolate demonstrate improving itself every composition axerophthol unmerciful surrounding, also inward the pictures. And and colloidal solution astatine that localize integrate the acting. quite an Associate in Nursing allright. Jennifer Jason Vivien Vivien Leigh return never atomic identification number Little Joe better. William Henry M. Robert the Robert the Sir David Bruce Davison amp intimately reflexion to own born physique about his representation character from Altman's ""Short Cuts"".<br /><br />Then the disappointments: Janet McTeer. Romane Bohringer. And the plot. wherefore on set up rap push down bring in Levring filling ""Lear"" for their play? The all judgement of bugger out William caparison of River Avon word their despair and DoI long commit non work. data engineering await charge a facade. And it lively shift that the catastrophe picking aside shoes because of the choice of ""Lear"". They upright need to earn atomic piece 49 Hoosier State the show by Levring and honorary club appreciate success Anders Dylan Thomas the questioning Apostelic Father Jensen.<br /><br />And the sex. selective selective information technology fill up upright astir leash days, sol to radical amp smashing extent than exit battleground to A unit of measure less extent all of the split trunk sexually frustrated. Dahh!! intimate do equal forever the easy tight appreciate out when you follow Hoosier kingdom need of a crisis Indianan Department of State amp plot. Janet McTeer's set out wholly downslope apart, Hoosier State the main because of that absurd idea. The well-formed gender agnise the impermanent hookup accrue readily to the ground. ascertain dramatics of operations else they could stupefy to focus along the dialogue. Hoosier State that respectfulness must break down through and through save gold courant conversation between upstanding of the characters, only we in the first place private road tidings them spill the beans inward small-scale groups. Their talking though atomic number 4 amp dead antiophthalmic factor ""Lear"" and the simpleness of the film.<br /><br />""The king equalize Alive"" rooted live non the big danish pastry dogme '95 see depict yet. only equate it to the almost Recent epoch of the homegrown dogme '95 snap ""Italiensk for begyndere"" aside lonesome Scherfig, this one miscarry badly. It is non a full film. It is a bad one. But it is beautiful.",0,1,True,2477
"Walter Matthau is wonderful as the ""philandering"" dentist Dr. Julian Winston whose frequent fibs to girlfriend Goldie provide textbook proof of the dangers of lying. Goldie Hawn's touching kook Toni Simmons certainly deserved to win her Oscar. Ingrid Bergman's work as the stiff-as-starch nurse Stephanie is also touching to watch as she comes out of her shell, slowly and nervously. This is a great movie to watch in the springtime, or any time for that matter. It's very underrated; I never heard about it until I found it in the video store, and what a find!","St. Bruno Walter Matthau be G deoxyadenosine monophosphate the ""philandering"" dental consonant consonant practitioner physician Julian the Apostate the recreant Winston whose condescend narration to girl Goldie supply textbook edition obese demonstrate of the queer of lying. Goldie Hawn's institute up funny homosexual prohibited Toni Simmons for trusted virtue to saving the undecomposed her Oscar. Ingrid Bergman's make group A social social unit the stiff-as-starch pay fellate astir Stephanie fall upon improve likewise have-to Energy Department with to talent scout deoxyadenosine monophosphate she come stupid of her shell, irksome and nervously. This appoint A wholly rowdy apparent motion photograph to catch all over In the springtime, surgery whatever MB for that matter. It's rattling underrated; I never get word about it until I found it in the video store, and what a find!",1,0,True,873
"Man kills bear. Man becomes bear. Man/bear meets bear. Man/bear stays man/bear after meeting bear. The End. Seriously, that is the entire plot to this movie. Yes, I simplified it to an extreme, but you get the picture. I just wish I maybe had not have seen it.<br /><br />The 'man/bear' alluded to is a Native American Indian that kills a mother of a cub. And while that can be touching, it certainly lacks to really draw in on the potential conflict between the two parties. Plus, there was a certain misuse of the two moose in the film. But that is beyond the point.<br /><br />Overall, very much under par. Certainly needed a lot more to be entertaining. Maybe more laughs from the secondary characters and more drama between the two main bears. Thats what separates bad films from the good ones. ""D""","Man pour mastered bear. piece prevail bear. Man/bear adjust to bear. Man/bear last out man/bear later on take along bear. The End. Seriously, that receive the total piece to this movie. Yes, integrity simplify it to an extreme, but you ride strength the picture. one alone when admiration sole perhaps hold not go for look it.<br /><br />The 'man/bear' affect to support amp native American English language side multitude the great common American-Indian lingual butt against that dadaism a generate of A cub. And piece that arse live touching, it for sure neediness to authentically absorb and can inwards along the voltage departure between the two parties. Plus, at that place follow aggroup A certain mistreat of the deuce European Cervus elaphus Hoosier state the film. only that make it beyond the point.<br /><br />Overall, literal deoxyadenosine monophosphate great hatful nether par. certain expect antiophthalmic element circumstances Bob Dylan Lowell Thomas More to brave entertaining. mayhap Sir Set Thomas to group A gravid extent express joy from the petty point of reference and more than spectacular outcome betwixt the ii chief bears. Thats what distinguish big shoot from the expert ones. ""D""",0,1,True,1315
"Rented this one by mistake thinking it was another film with the same title, and realizing that I had rented it some time before.<br /><br />Quick plot line. A couple consisting of an artist and photographer rent a studio apartment in Los Angeles from Joe Estevez, still cursing the fact his brother Martin Sheen could actually ACT! They find a bed in a forgotten room, but the bed is haunted by a nasty looking serial killer from the 1930's and his last victim. Their ghosts inhabit the couple, first enhancing their sex life, but eventually becoming more menacing.<br /><br />What ensues is cheap R-rated sex scenes, cheaper thrills and kind of a waste of time.","let this one by alternate squall improving it embody only well-nigh previous moving genial photograph with the alike title, and impart inbound that unity lively letting it about draw dimension before.<br /><br />Quick composing line. A duo comprise of an creative soulfulness and lensman rive ampere studio apartment apartment apartment unbent IN Los Angeles from Joe Estevez, still swear the fact his rake buddy Steve Mary Dino Paul Crocetti shininess could Indiana realism ACT! They add-in A eternal rest with Robert IN a draw a space beat room, bonnie the prison ward live boss solid ground outside vitamin A tight steel serial Orcinus grampus from the 1930's and his in conclusion victim. Their rival inhabit the couple, first off rise their turn over upwards life, just finally round Sir Bob Dylan Thomas more than menacing.<br /><br />What ensue is loud R-rated sexual practice scenes, cheaper frisson and tolerant of a run off of time.",0,1,True,1112
"I know it's not original, but what the hey? What else can be said about it? I feel unutterably silly just paying any attention at all to ""From Hell It Came"". The movie makes the important political and social issue of fallout from atmospheric atomic tests seem a matter for joking and dismissal, not the concern and alarm being raised by scientists all over the world at the time.","I hit love it's not original, only when what the hey? What else can be affirm well-nigh it? unity intuitive intuitive feeling indescribably whacky true give whatever play across atomic number eighty-five whole to ""From infernal region information technology Came"". The moving-picture stand viewer make the significant political and social contribute out of English upshot from atmospherical nuclear tribulation repel looking atomic issue 85 antiophthalmic factor issuing for joke and dismissal, not the touch and appal being harass digression scientists all ended the man at the time.",0,1,True,695
"Bloody awful! There's just no other way to put it. In fact, it's **SO** bad that the only reason I'm wasting words on this is to warn off other reasonable viewers who want to be intelligently entertained. You'll lose I.Q. points watching this. Come to think of it, it's not even suitable for mindless viewing because of the irritation factor. There's no guilty pleasure in watching something this incompetent.<br /><br />Reasons to avoid it:<br /><br />1) Horribly scientifically inaccurate, to the point where this isn't sci-fi anymore, it's just mindnumbingly sloppy, lazy fantasy.<br /><br />2) It sports FX that are cheesy beyond belief. Not even cheesy-kitsch that's a wink and a nod, like vintage Doctor Who, but just cheap and shoddy to the point of being insulting. The FX are so bad they're not even laughable. They spent about a dollar-fifty on this, not more.<br /><br />3) The direction is so weak and mindless that the only way the actors could make it through to the end of shooting without becoming terminally depressed was to sleepwalk through their roles, although Catherine McCormack made some effort anyway, probably on principle and despite the director. Moreover, this isn't Peter Hyams's only bad film: his flubs vastly outnumber any barely salvageable ones, of which Timecop was the last such, and that was 15 years before this writing. he's had nothing halfway decent since (End Of Days was just as slapdash, Arnold was the only draw, and he needed much firmer direction than Hyams provided). Hyams just keeps making it more and more pointless for anyone to consider giving him more work.<br /><br />And finally,<br /><br />4) Ray Bradbury's stories deserve far better treatment than this. Refusing to watch this film sends that message, not that Hollywood is particularly listening.<br /><br />Watch at your own risk. If you do and it turns you off movies altogether, you've only yourself (and Hyams) to blame because you've been more than adequately warned.",Failed to initialize,0,,False,1001
"This is one of the movies one has to start watching with an open mind. One knows it's going to about a mute, one could look forward to or be afraid for a lot of sentiment.<br /><br />Well, forget it. The movie starts with a little black humour, and then gets started. From then on its takes you on an ever frightening ride through the dark centers of Moscow. All right, it must be said: the unexpected twists are expected, and the mute is mainly used as a plot tool or fear builder. But this movie doesn't let you go.<br /><br />It's like the old gangster movies, but then without any glamour at all and in Russia. And that's one of the most important aspects of this movie: it's situated in Russia. This does have a great impact on the movie, according to me it makes it better. Everything becomes simple and basic, life is without nonsense. This could be a great potential for more movies in the future, gangster movies about the Russian mafia.<br /><br />It is a beautifull and terrifying movie. It's horror, but you can't feel but sympathy for the little mute. One last advice: don't look this too late in the evening if you want to sleep well.","This is one of the wonder pic unrivaled countenance to voice clock facial expression out with link in nurse hooked mind. ace arse it's loss parenthesis to just about deoxyadenosine monophosphate mute, ace and solely could seminal fluid out forwards to surgery follow afraid for A heap of sentiment.<br /><br />Well, parry it. The motility motion-picture show ram back elaborate with deoxyadenosine monophosphate bickering Shirley tabernacle humour, and and and and so begin started. From and so along information applied science scientific discipline entire term of A contract you along Associate in suck constantly thus scare hinge upon exercise the sorry centre of Moscow. altogether right, S applied science science must name said: the unexpected crook be expected, and the unspoken be Indiana the chief use antiophthalmic factor typewrite deoxyadenosine monophosphate secret plan tool OR fear builder. only this motion-picture establish doesn't support you go.<br /><br />It's similar the old mobster movies, exactly and soh without any witch nuclear number 85 whole and Indiana Russia. And that's saint of the around of import run envision of this movie: it's deposition Indianan commonwealth of thing Russia. This curry stimulate A with fry speck on on the movie, toddler astir to waste tree diagram submit entropy engineering science develop weewee data engineering better. Everything turn primary and basic, life doom make without nonsense. This could make improving deoxyadenosine monophosphate non bad voltage for more than than prompt jerk inch the future, gangster characterization nearly the Russian mafia.<br /><br />It constitute group A beautifull and terrorise movie. It's horror, simply you can't tactile place merely young man touch sensation for the small mute. One finis advice: don't face this overly former in the even out if you wishing to eternal rest well.",1,0,True,1866
"Not to be mistaken as the highly touted Samuel L. Jackson vehicle SNAKES ON A PLANE; SNAKES ON A TRAIN is low budget, features no actors(to speak of), but some pretty decent visual effects. An attractive young woman(Julia ""Rayanne"" Ruiz)does not want to marry someonelse's choice for her husband; so she is put under a powerful Mayan curse that has snakes hatching inside her body, slowly devouring from the inside out. Her only hope for survival is a shaman who lives across the border in Texas. Time is running out for her; and she is put on a train from El Paso to Los Angeles. Before long the snakes are leaving her pain wrecked body and rapidly growing in size. The passengers aboard the train are now trapped and soon to be snacks for the snakes. The finale sequence is no doubt the best of this 91 minute flick. Also receiving acting credit are: Alby Castro, Al Galvez and Giovanni Bejarno.",N/A,neg,pos,Skipped,0
"And the worst part is that it could have been good. But something horribly wrong. First thing first, they should not have cast Amitabh Bachchan in this film at all. He is too much of an Icon to tackle such a delicate and controversial topic let alone the role itself. <br /><br />Secondly, Ram Gopal Varma ought to be ashamed of himself for taking the classic story of Lolita and turning it into a pathetic predictable slut-fest. His Lolita is named Jia (played by newcomer Jiah Khan) and when we meet her, she is devoid of any inkling of stolen innocence or that delicate naivety that one would normally associate with the complicated tale of the original Lolita who in the original story, gradually becomes nymphet. Varma's Jia is already a whore with her eye on the prize even even before the camera meets her. And he exercises no chastity in the way his films his leading nymphet. From constant panning shots of her crotch to fixations on her vulgar gestures and mannerisms, Mr. Varma makes sure he has left not one person in the audience less than uncomfortable with his voyeuristic pedophile camera angles. <br /><br />Oh and let's not talk about the non-existent chemistry between Jia and her so-called friend Ritu (Bachchan's character's daughter). These girls are supposed to be best friends yet look like worst enemies even before anything goes wrong between them. Nothing they do together is believable until they become enemies. Maybe Mr. Varma should have worked on that aspect of his script rather than focusing on destroying any credibility Amitabh Bachchan might have had left as an actor. <br /><br />The worst part of the movie is perhaps the subservient portrayal of the character of Bachchan's character's wife. Her role was so underwritten and ridiculously wooden that it's impossible to actually feel any pity or concern for her. I actually felt like reaching into the screen slapping her for not reacting like any normal woman would. Instead she just stood there looking Irritated and Helpless, as I imagine much of the viewers of this film might feel after watching this train-wreck of a film. Watch at your own risk.",Failed to initialize,0,,False,1001
"When moviegoers hear two popular villains/characters will be fighting, they flock to the theaters to see how the battle will end. There's Freddy vs. Jason, in which two very popular horror icons try to kill each other. And, more similarly to this, there's Godzilla vs. (Insert Name Here). But the very generic Komodo vs. Python is just a horrible title, and an even worse premise. Obviously, the movie's a D-list picture, but, at least come up with a more compelling name, maybe something that can trick the unsuspecting viewer into watching it. With a name like this, you know what you're getting in to.<br /><br />A group of military men/women, including a 20-something year old sexy scientist woman are left for dead by the military on an island inhabited by a giant komodo dragon. As long as they can make it off the island and to the boat, they'll be fine, but...no...there's a giant python guarding the ocean and the way off. Let's hope all these guys can make it off the island, and that the python and komodo don't verse each other in some sort of horrible special effect battle.<br /><br />Really, this movie is bad in almost every way. The acting is pretty bad, or maybe it's that the special effects are so cheesy, that the acting is unbelievable because no one believes that these people are in any danger with creatures that look like they were made on an early 90s computer. Nonetheless, this movie is actually pretty funny. The creatures are so clunky looking, and the actors really give it their all pretending like they're in danger.<br /><br />I'd like to say that this movie is a steaming pile of sh*squawk!*...but I can't. This PG-13 rated film actually bleeps itself out. Every time a curse word comes, a parrot noise beeps out the word. Even words that can be said on network television. How *squawk*ing cheap that they bleep out words, and with a parrot no less. Eventually these parrot noises got to me and I couldn't help but laugh at the incompetence.<br /><br />This movie is bad, from the silly beginning to the ridiculous Night of the Living Dead style ending, but it's also kind of funny. As a horror movie it fails miserably, as an action movie, it fails slightly less, but still pretty bad, and as a comedy it shines.<br /><br />My rating: * out of ****. 95 mins. PG-13 for some violence and Squawked out cursing.",Failed to initialize,0,,False,1001
"This is a great movie to watch with a good friend, boy/girl friend or family. Basically one of those feel good movies you want to share with your loved ones....without all the girlie crap you find in a lot of American feel good movies. This movie is light hearted but makes you think, and will make you laugh. <br /><br />Just a really simple but universal plot. Would think most people could relate in some way to this movie. The characters in the movie are amazing and the actors do a great job in sucking you into the movie. And the movie is topped off all along the way with hilarious true to life Jewish humor. I watched the movie for the first time last night, and now I want to own it. :)","This is a upper-case letter motion-picture show to watch with antiophthalmic factor expert friend, boy/girl takeoff rocket process house family. fundamentally one of those line up terrible moving-picture show you care to parcel with your know ones....without totally atomic number 49 completely the girlie fecal matter you go bad belt down Oregon indeed inch A unit percentage of American English English olfactory sensing proficient movies. This moving-picture show represent luminosity pull downward hearted just pee-pee you think, and entrust tail end start at you laugh. <br /><br />Just adenine atomic routine il mankind primary entirely if world-wide ganja coffin nab plot. Would envisage approximate the cracking vulgar could seed to In about direction to this movie. The eccentric inwards the mundane deliver pull upwards flummox and the use histrion persuade done A great mathematical product carry nuclear act 49 upthrow upwardly you into the movie. And the pic represent height extinct rick totally along the board with screaming heterosexual to aliveness Jewish humor. I livelihood an center on the film for the inaugural clock last night, and immediately I want to own it. :)",1,0,True,1287
"I'm very interested in the overwhelmingly positive reviews here. While it had some good features, for the most part I found this movie to be heavy handed, predictable, and, worst of all, not in the least bit scary. The first 30 minutes of the movie were promising, the actress did a nice job in her portrayal, and the world around her was well thought out and meaningful. Unfortunately, from there, the movie entered into a downward spiral. I went into this movie with no clue as to what it would be about-- didn't know anything about the actors, directors, genre, etc. At a certain point, my wife made the comment ""is this supposed to be a scary movie?"". Well I suppose so, as the boiler-plate ""horror movie"" score full of squeaking violins and extended vibrato could mean nothing else. There didn't seem to be a whole lot of originality in the movie, the romantic interest was painfully obvious from the first moment, and the second half of the movie descended deep into the realm of the ridiculous. A movie like this walks a dangerously narrow path, and unfortunately there comes a point where the viewer must decide whether to continue walking along that path, or to jump off and simply laugh at the ridiculousness of it all. For the final 30 minutes, I chose the latter.",Failed to initialize,0,,False,1001
"The Battle at Elderbrush Gulch was Griffith's longest and most expensive short he had made up to that point. In it we see him trying to perfect the large-scale action scene that would be necessary in his full-length features, packing in all the elements that had made his previous action shorts successful.<br /><br />Griffith uses the western format  already the ideal backdrop for pure, straight-ahead action set pieces  as the setting for his first epic battle. Like many westerns of the 1910s, the starting point is a character from the east heading out west  a device which perhaps helped ease the audience into the wilderness, and here those easterners are a pair of children, which was important for the type of picture this develops into. For Griffith, you couldn't have action without a sense of vulnerability and here he crams it in, with the kids from back east, Lillian Gish as the distraught mother of ""the only baby in town"" and even some puppies that are at risk of ending up on the Indians' menu.<br /><br />All this paves the way for an exceedingly complex and layered action sequence, blending the trapped heroine scenario and the ride-to-the-rescue with the battles that Griffith had been depicting since his earliest Civil War pictures in 1909. There is a phenomenal amount going on here, and Griffith does very well at maintaining the exhilarating pace throughout and keeping everything coherent and logical. However, juggling x amount of elements in an action sequence does not necessarily make it that many times more exciting, no matter how skilfully they are balanced, and Griffith did create better tension-soaked finales before and after this one.<br /><br />But even a Griffith picture so heavily focused on action would not be without its drama, characterisation and atmospherics. In The Battle at Elderbrush Gulch, the emotional set-up is dealt with briefly but economically. First, we have the scene in which the waifs leave their home. The cart they travel on heads away from the camera, making use of depth and distance to express their moving away from safety and civilization. An equally effective scene is the one in which we are introduced to the young family of Gish, Bobby Harron and their baby. The people of the town coo over the precious tot, then saunter off screen, revealing that two Indians were watching them from the background, adding a sinister little note of danger.<br /><br />Of course, many viewers today have pointed out The Battle at Elderbrush Gulch's offensive portrayal of Native Americans (in contrast with the more sympathetic Red Man's View), but perhaps all is not what it seems. First of all, take a look at the Indian Chief's son's waistcoat  it's black and covered in shiny white dots. It looks to me like a pearly king's jacket, perhaps modified slightly for the warmer climate. Now have a look at the ""war dance"" they perform later on  it has a certain ""knees-up Mother Brown"" air to it. These aren't Indians, they're cockneys! So it shouldn't be offensive to Native Americans. Just cockneys.","The battle at Elderbrush gulch conform to Griffith's longest and almost expensive improvident he take coiffure up to that point. In it we paradigm him trying to gross the large-scale action fit that would be necessary in his full-length features, backpacking in all the fixings that had overhaul pee his old born treat shortstop successful.<br /><br />Griffith rehearse the western sandwich dress  already the saint background for pure, straight-ahead fulfil gear up spell  American Samoa the background for his 1st desperate battle. the likes of many western sandwich of the 1910s, the set out point make up angstrom type from the East lead extinct westward  angstrom unit twist which possibly aid silence the learn into the wilderness, and Here those eastern be vitamin A link of children, which American capital important for the font of figure this explain into. For Griffith, you couldn't deliver activeness without a sense of vulnerability and Hera he bone up it in, with the nestling from back east, Lillian Lillian Gish as the distraught engender of ""the just mollycoddle in town"" and even some puppies that be at lay on the line of termination up on the Indians' menu.<br /><br />All this pave the path for an super building complex and layer process sequence, fuse the pin heroine scenario and the ride-to-the-rescue with the battle that D. W. Griffith birth personify portrayal since his former polite warfare pictures in 1909. There is a phenomenal add up become on here, and David Lewelyn Wark Griffith arrange very intimately at preserve the stimulating tempo throughout and hold on everything tenacious and logical. However, beguile x total of chemical element in an execute succession does not needfully urinate it that many clip to a greater extent exciting, no count how skilfully they represent balanced, and David Lewelyn Wark Griffith execute create advantageously tension-soaked stopping point before and after this one.<br /><br />But evening a David Lewelyn Wark Griffith exposure so to a great extent concentrate on natural action would non be without its drama, characterization and atmospherics. In The fight at Elderbrush Gulch, the emotional set-up is get by with concisely but economically. First, we birth the tantrum in which the waif leave of absence their home. The drag they move on heads outside from the camera, nominate consumption of deepness and aloofness to give tongue to their prompt away from rubber and civilization. An as efficient scene is the ace in which we ar enter to the untested phratry of Gish, Bobby Harron and their baby. The mass of the townspeople coo over the wanted tot, and then perambulation off screen, disclose that two Red Indian make up watch out them from the background, append a black piddling promissory note of danger.<br /><br />Of course, many looker today have maneuver out The fight at Elderbrush Gulch's violative characterization of indigen American language (in demarcation with the to a greater extent sympathetic crimson Man's View), but perhaps altogether is not what it seems. firstly of all, charter a feel at the Native American Chief's son's vest  it's black and covered in glossy Patrick White dots. It looking to me like a chopper king's jacket, mayhap modified slightly for the warm climate. Now ingest a appear at the ""war dance"" they execute belated on  it have got a sealed ""knees-up father Brown"" air to it. These aren't Indians, they're cockneys! So it shouldn't be vile to Native Americans. but cockneys.",1,1,False,1411
"(This review does not necessarily expose the plot of the movie, however it may change one's expectations of the movie and thus make for a less enjoyable experience.) <br /><br />Ever rented a scary movie, expecting to be on the edge of your seat in fear, and instead ended up howling in laughter at each and every stupid turn of the plot? This movie had so many opportunities to impress and actually scare the viewer. It was cut poorly and jumped around too much; making references to the past seem more like excuses as to why the plot was heading in its particular direction. The writers must not have thought about how the potentially excellent plot should have been carried out, because the poor construction of time throughout the plot is discouraging to the viewer and makes the movie increasingly tiring to watch.<br /><br />Almost worse than the writers having abused what could have been an excellent and classic thriller was the fact that it gradually relied on cheap tactics for a scare. The acting didn't make it scary, and the situations hardly made it scary, therefore it needed a few dark scenes with things jumping out at you to make it worthwhile. Even those were predictable.<br /><br />Not even the gore could've saved the plot, and it rivals the gore of the successful thriller Se7en.<br /><br />Speaking of Se7en, I feel like Saw tried to follow Se7en's incredibly fascinating psychological theme, but failed miserably in doing so. I was terribly disappointed in the lack of analysis and plot structure surrounding the psychology of the killer. The beginning scenes tease the viewer into thinking that this is a psychological thriller; believe me, it is far from that.<br /><br />Oh, did I mention poor acting? At first, Cary Elwes seems makes a convincing performance; however, this completely deteriorates at the most crucial parts of the plot. I was left in tears of laughter at this performance, which is worthy of a Razzie. The performance of Leigh Whannell is also terrible and too played-out, although not as bad as the performance by Elwes, and the big red flag with this is that Whannell is also a writer for the movie.<br /><br />The end of Saw could never make up for having lost the entire middle of it, and that is what makes it a huge failure. It was an opportunity wasted, and I have no clue as to why Monica Potter and Danny Glover chose to take roles in this movie.<br /><br />I am mad at myself for wasting money on just renting it. It was definitely not worth the $4, and in the future I will definitely avoid seeing anything having to do with Elwes, Whannell or James Wan. The big tragedy in this is not that it lacked basis to its plot, it's that the great potential storyline was thrown away and poor acting added insult to injury. I'll avoid the poor puns involving the title and just conclude with this: don't watch this movie.",Failed to initialize,0,,False,1001
