original,adversarial,original_label,final_label,success,queries
mushes the college-friends genre ( the big chill ) together with the contrivances and overwrought emotion of soap operas .,human body the college-friends tuneful genre ( the greathearted assuredness ) together with the devisal and distraught emotion of well-situated secular opera .,0,1,True,132
as pedestrian as they come .,N/A,neg,pos,Skipped,0
"for this sort of thing to work , we need agile performers , but the proficient , dull sorvino has no light touch , and rodan is out of his league .",Failed to initialize,0,,False,1001
"watching "" ending "" is too often like looking over the outdated clothes and plastic knickknacks at your neighbor's garage sale . you can't believe anyone would really buy this stuff .","watching "" ending "" is as well a keen conduct the care take along aid o'er the superannuate ready and formative knickknackery At your neighbor's service of process department sales outcome outcome . you can't think anyone would very corrupt this englut .",0,1,True,320
an ideal love story for those intolerant of the more common saccharine genre .,an nonesuch have sex routine write up for those illiberal of the Sir Thomas More than uncouth cloying music genre .,1,0,True,147
"the sort of picture in which , whenever one of the characters has some serious soul searching to do , they go to a picture-perfect beach during sunset .",N/A,neg,pos,Skipped,0
"even if the naipaul original remains the real masterpiece , the movie possesses its own languorous charm .","even if the naipaul original remains the real chef-d'oeuvre , the riffle phonograph recording own info engineer ain lackadaisical influence .",1,0,True,124
"this is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style .",Failed to initialize,1,,False,1001
the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .,the big finish is a chip like bring forward solid call forth around angstrom deep brown eclair and indeed arrogate with tooth into it and witness the full drop .,0,1,True,212
"this is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy .","this is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , morganatic , visually atrocious , and often out-and-out creepy .",0,1,True,95
there's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us .,Failed to initialize,1,,False,1001
"the histrionic muse still eludes madonna and , playing a charmless witch , she is merely a charmless witch .","the melodramatic muse tranquilize eludes madonna and , guide on adenine charmless witch , she substantiate but adenine charmless witch .",0,1,True,916
strident and inelegant in its 'message-movie' posturing .,N/A,neg,pos,Skipped,0
nearly all the fundamentals you take for granted in most films are mishandled here .,nearly all the basic principle you opus kayo for founding father inwards to the soaring gift motion picture are bollix Hera .,0,1,True,149
"if the full monty was a freshman fluke , lucky break is [cattaneo] sophomore slump .","if the full temperateness Myung moonlight monty embody A appetiser skillful lot , thriving time out live [cattaneo] soph correct .",0,1,True,192
"an entertaining , if ultimately minor , thriller .","an dally jest at with , if atomic phone issue 85 prospicient finale underage , thriller .",1,0,True,86
"a tired , predictable , bordering on offensive , waste of time , money and celluloid .",Failed to initialize,0,,False,1001
"an "" o bruin , where art thou ? "" -style cross-country adventure . . . it has sporadic bursts of liveliness , some so-so slapstick and a few ear-pleasing songs on its soundtrack .",N/A,neg,pos,Skipped,0
"too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .","to vitamin antiophthalmic factor break pine , and embellish with exhibition , this weighty copper striking fun at foresightful close-fitting intuitive feeling ameliorate as unconditional adenine the seamy backbone of its titular community of interests .",0,1,True,277
"a grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story .",Failed to initialize,1,,False,1001
. . . you can be forgiven for realizing that you've spent the past 20 minutes looking at your watch and waiting for frida to just die already .,N/A,neg,pos,Skipped,0
"certainly not a good movie , but it wasn't horrible either .","certainly not a good movie , but it wasn't fearful either .",0,1,True,112
a muddle splashed with bloody beauty as vivid as any scorsese has ever given us .,a mess dally just close to with flashy dish out as in writing angstrom whatever Steve St. Martin Scorsese lease of only clip given us .,1,0,True,195
ramsay and morton fill this character study with poetic force and buoyant feeling .,ramsay and morton fill this stock split up about chew over o'er stop with poetical war machine machine simple machine extremist and floaty palpate .,1,0,True,183
"those of you who don't believe in santa claus probably also think that sequels can never capture the magic of the original . well , this movie proves you wrong on both counts .",N/A,pos,neg,Skipped,0
"in gleefully , thumpingly hyperbolic terms , it covers just about every cliche in the compendium about crass , jaded movie types and the phony baloney movie biz .","in joyfully , thumpingly elevated close material organic fertiliser social organisation , information utilise skill dribbling along just intimately every banality in the capture Oregon so crass , wearable impress icon flakey person and the dissembler bosh moving picture game .",0,1,True,326
"made-up lampoons the moviemaking process itself , while shining a not particularly flattering spotlight on america's skin-deep notions of pulchritude .",N/A,pos,neg,Skipped,0
both a detective story and a romance spiced with the intrigue of academic skullduggery and politics .,both a researcher narration and a court spice up up with the beguile of mental staff penis hanky panky and political relation .,1,0,True,153
"totally overwrought , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are the greatest musicians of all time .","whole distraught , deeply commentary , and totally designed to stimulate you feel guilty about labor by what the moving-picture show noble understandably trustfulness personify the outstanding musician of all time .",0,1,True,291
"reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' occur while waiting for things to happen .",N/A,pos,neg,Skipped,0
as saccharine as it is disposable .,Failed to initialize,0,,False,495
even after 90 minutes of playing opposite each other bullock and grant still look ill at ease sharing the same scene . what should have been a painless time-killer becomes instead a grating endurance test .,Failed to initialize,0,,False,1001
move over bond ; this girl deserves a sequel .,move over stupefy to ; this miss deserve angstrom whole of measurement sequel .,1,0,True,85
ultimately this is a frustrating patchwork : an uneasy marriage of louis begley's source novel ( about schmidt ) and an old payne screenplay .,inbound the finish this embody vitamin A Scottish jumble : an unquiet espouse of louis begley's kickoff refreshen ( faithful to Helmut Heinrich Waldemar Helmut Helmut Schmidt ) and an onetime payne screenplay .,0,1,True,227
"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .","pare of human be flummox typewrite A few cheap stupefaction from data technology kids-in-peril theatrics , just it too overwork into the primaeval affright of Pres untested pile preference to get past tense with the cryptical and brutish nature of grownup .",1,0,True,339
does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,serve anyone a outstanding lot gestate the profound story of brendan behan personify that he embody international international ampere epicene case-by-case beauty leading He bring to imbibe ?,0,1,True,320
"far-fetched premise , convoluted plot , and thematic mumbo jumbo about destiny and redemptive love .","far-fetched premise , Byzantine spirited , and thematic mumbo jumbo about destiny and redemptional represent intimate .",0,1,True,97
"further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap .","fostering distressful show that nation of Turkey prance tykwer , music conductor of the evocative and sense-spinning melt lola cross ground out , spring twist come out to embody a one-trick pony -- amp providential of softheaded metaphysical fustian .",0,1,True,402
a reworking of die hard and cliffhanger but it's nowhere near as exciting as either .,Failed to initialize,0,,False,1001
"this quiet , introspective and entertaining independent is worth seeking .",Failed to initialize,1,,False,1001
"as earnest as a community-college advertisement , american chai is enough to make you put away the guitar , sell the amp , and apply to medical school .",N/A,neg,pos,Skipped,0
"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .",N/A,pos,neg,Skipped,0
the hanukkah spirit seems fried in pork .,the celebrate of the commitment excited state of matter spirit youngster in porc .,0,1,True,191
the best thing i can say about this film is that i can't wait to see what the director does next .,the best thing i can say about this film is that i can't ready and calculate to see what the managing director play pursual .,1,0,True,107
"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought unexpected gravity to blade ii .","if you can detention on your oculus become astir amid totally the downslope and impanel , you'll rent typecast angstrom unit telephone racing circuit to it del toro have incur unexpected gravitational attractor to leaf blade ii .",1,0,True,212
"dense , exhilarating documentary .","dense , vellicate pinkish documentary film .",1,0,True,46
"in his determination to lighten the heavy subject matter , silberling also , to a certain extent , trivializes the movie with too many nervous gags and pratfalls .","in his determination to lighten astir the profound train able , silberling every bit intimately , to A for for sure extent , trivialize the movement pestle with evenly adept many unquiet gag and bloomer .",0,1,True,1140
visually exciting sci-fi film which suffers from a lackluster screenplay .,visually exciting sci-fi film which give tongue to from a lackluster screenplay .,0,1,True,45
"the 3-d vistas from orbit , with the space station suspended like a huge set of wind chimes over the great blue globe , are stanzas of breathtaking , awe-inspiring visual poetry .","the three-D prospect from scope , with the space put suspended like a huge whap of confidential selective data gong tail end the uppercase gamey creative activity , shoot after stanza of inanimate , dread eye versify .",1,0,True,278
those eternally devoted to the insanity of black will have an intermittently good time . feel free to go get popcorn whenever he's not onscreen .,N/A,neg,pos,Skipped,0
"a formula family tearjerker told with a heavy irish brogue . . . accentuating , rather than muting , the plot's saccharine thrust .","a determination family tearjerker demonstrate with a profound irish spectacular drama horseshoe . . . accentuating , rather than damp , the plot's syrupy drive .",0,1,True,194
the comedy makes social commentary more palatable .,the comedy makes social commentary more scrumptious .,1,0,True,41
"the trouble is , its filmmakers run out of clever ideas and visual gags about halfway through .","the perturb is , its filmmakers flow out of clever ideas and visual gags about center theatre of operations through and through .",0,1,True,162
i could have used my two hours better watching being john malkovich again .,i could have used my two 4th dimension of Clarence Alan Robert Abram Bartlett Alan Bartlett Shepard Jr. Jr. solar day Jr. beloved aspect body forth tooshie malkovich once again .,0,1,True,99
"satisfyingly scarifying , fresh and old-fashioned at the same time .","satisfyingly scarifying , impertinent and old-fashioned at the Lapp MB .",1,0,True,105
"like many western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about north korea's recent past and south korea's future adds a much needed moral weight .","like many western sandwich comport verboten moving-picture render , this thriller lay down up too trashy and thinking imperious , merely info engineering god-fearing business organisation nearly due due north korea's Holocene date stamp of reference date of quotation yesteryear and due south korea's following attending deficit cark type A much needed lesson burden .",1,0,True,375
full of surprises .,full of ramp .,1,0,True,34
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a respectable sequel .","in my legal wakeless impression , get wispy that represent not A funny story or act with nuclear count 33 analyze this , simply it make up angstrom respectable subsequence .",1,0,True,292
"the dramatic scenes are frequently unintentionally funny , and the action sequences -- clearly the main event -- are surprisingly uninvolving .","the outstanding panorama are frequently unintentionally funny , and the bring through and through and through and through chronological succession -- understandably the victor event -- organic structure forth astonishingly uninvolving .",0,1,True,224
"the film is all over the place , really . it dabbles all around , never gaining much momentum .","the film is all over the place , authentically . it fitting musical rhythm whole congregation to , never rove on selfsame much impulse .",0,1,True,131
"the 70-year-old godard has become , to judge from in praise of love , the sort of bitter old crank who sits behind his light meter and harangues the supposed injustices of the artistic world-at-large without doing all that much to correct them .","the 70-year-old racy jean Luc blue blue jean Luc dungaree Luc Godard plunk hayrick , to Department of Justice from IN congratulations of delight , the variety of piercingly onetime offer who location can his syncope cadency and jet the surmise iniquity of the aesthetic world-at-large without perform all that angstrom circumstances to discipline them .",0,1,True,413
"by the end of it all i sort of loved the people onscreen , even though i could not stand them . perhaps the film should be seen as a conversation starter . it's not an easy one to review .",Failed to initialize,0,,False,1001
smith finds amusing juxtapositions that justify his exercise .,smith finds beehive sour juxtapositions that excuse his usage .,1,0,True,74
you never know where changing lanes is going to take you but it's a heck of a ride . samuel l . jackson is one of the best actors there is .,you never know where replacement lane is fill verboten upward to film type A crap you simply it's A heck of angstrom unit yawp out . samuel liter . fourth-year hickory box pass group A penny upward unpaired of the undecomposed histrion there exist .,1,0,True,385
this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice .,this is an elegantly balanced mental fancy -- every phallus of the tummy Delaware River ballet grip something spike to cause -- that doesn't unveil level angstrom unit social unit jot of ruse .,1,0,True,185
"the story is far-flung , illogical , and plain stupid .","the story is widespread , unlogical , and unmistakable pud manoeuvre .",0,1,True,311
"as a thoughtful and unflinching examination of an alternative lifestyle , sex with strangers is a success .","as a heedful and unintimidated examination of an alternative modus vivendi , sex with unnamed start up angstrom unit succeeder .",1,0,True,271
"this is a children's film in the truest sense . it's packed with adventure and a worthwhile environmental message , so it's great for the kids . parents , on the other hand , will be ahead of the plot at all times , and there isn't enough clever innuendo to fil","this is a children's motion-picture read Indianan Department of State the honest skillful sensation . it's impart with embark and a worthwhile environmental content , thusly it's keen for the draw in come together . bringing up , on the onetime educate world , testament personify forward of the Mary Jane at all time time , and Indiana that respect isn't the right way cagey insinuation to fil",0,1,True,451
the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,the long suit of the motion picture residual in IT deuce headstone slobber out away sven wollter every number the potty composer and viveka seldahl A whole his fearsome twiddler make hitched with woman .,1,0,True,244
this gorgeous epic is guaranteed to lift the spirits of the whole family .,this gorgeous larger-than-life is guaranteed to plagiarise the severe booze of the unit of measurement of measurement Sep .,1,0,True,649
"the movie's downfall is to substitute plot for personality . it doesn't really know or care about the characters , and uses them as markers for a series of preordained events .",Failed to initialize,0,,False,1001
what's so striking about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair .,N/A,pos,neg,Skipped,0
overburdened with complicated plotting and banal dialogue,laden mastered with refine plot of solid ground and commonplace dialogue,0,1,True,191
mariah carey gives us another peek at some of the magic we saw in glitter here in wisegirls .,N/A,neg,pos,Skipped,0
. . . in the pile of useless actioners from mtv schmucks who don't know how to tell a story for more than four minutes .,Failed to initialize,0,,False,1001
"how i killed my father would be a rarity in hollywood . it's an actor's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones .","how i killed my father would be a oddness in hollywood . it's an actor's lawsuit that accomplishes its primary election snuff it without the utilisation of cook set better , just rather deviation speech pattern the partly -- let indium the put up ane .",1,0,True,235
"the santa clause 2 is a barely adequate babysitter for older kids , but i've got to give it thumbs down .","the enshrine Nick article 2 touch a beneficial tolerable setting hen for formerly nestling , plainly i've mystify to give information applied science live polish .",0,1,True,299
"it's nice to see piscopo again after all these years , and chaykin and headly are priceless .","it's comme il faut to gossip piscopo column inch nonpareil slip more than after entirely these yen time , and chaykin and headly cost priceless .",1,0,True,178
"not a strike against yang's similarly themed yi yi , but i found what time ? to be more engaging on an emotional level , funnier , and on the whole less detached .","non a pile against yang's too root word Holy Scripture yi Yi , just bingle opine pink out what magazine ? to score up to deoxyadenosine monophosphate grownup extent unconscionable on an dumbfound come out up horizontal surface , mistrustful , and along the wholly to a lesser extent unaffectionate .",1,0,True,305
a metaphor for a modern-day urban china searching for its identity .,a metaphor for a modern-day urban china trenchant for its indistinguishability .,1,0,True,56
a film without surprise geared toward maximum comfort and familiarity .,N/A,neg,pos,Skipped,0
a forceful drama of an alienated executive who re-invents himself .,a exclamatory spend a penny for of assort inch Nursing alienate executive director who re-invents himself .,1,0,True,84
"intensely romantic , thought-provoking and even an engaging mystery .",Failed to initialize,1,,False,1001
"in the director's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .","in the director's stale shoulder stick around , the flick shit up non only A sleep together call dynasty to the fit bespeak just data point mastermind overly make up more to the total an hindrance model of the screen out of plush , all-enveloping motion-picture show see it rhapsodise .",1,0,True,363
you cannot guess why the cast and crew didn't sign a pact to burn the negative and the script and pretend the whole thing never existed .,you cannot guess why the cast and crew didn't sign a pact to burn the disconfirming and the script and dissemble the whole amour ne'er survive .,0,1,True,161
"a vivid , spicy footnote to history , and a movie that grips and holds you in rapt attention from start to finish .","a computing machine computer graphic , naughty footer to pen up , and angstrom unit motion-picture need that junketeer base and prison term immure you atomic routine il enrapture attention from set almost to finish up .",1,0,True,463
very predictable but still entertaining,very predictable but still cripple,1,0,True,33
"the film , like jimmy's routines , could use a few good laughs .",N/A,neg,pos,Skipped,0
narc is all menace and atmosphere .,narcotics agentive persona embody upstanding imperil and atmosphere .,0,1,True,93
"oddly , the film isn't nearly as downbeat as it sounds , but strikes a tone that's alternately melancholic , hopeful and strangely funny .","oddly , the film isn't most as downbeat as it sounds , but blurt to vitamin angstrom vestige that's alternately melancholic , wannabee and fishily suspicion .",1,0,True,153
"a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives .","a genuinely funny ensemble comedy that excessively asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives .",1,0,True,105
it's supposed to be post-feminist breezy but ends up as tedious as the chatter of parrots raised on oprah .,Failed to initialize,0,,False,1001
a passionately inquisitive film determined to uncover the truth and hopefully inspire action .,a stormily bad photographic moving-picture show check to unveil the the on-key and hopefully pass off in natural process .,1,0,True,131
"like a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art they're struggling to create .","like a queen improvisation exercise , the superficially redeem fancied fibre apart on tediously to the highest degree their aliveness narration , own a import atomic number 85 it and the fine art they're struggle to make .",0,1,True,1047
scherfig's light-hearted profile of emotional desperation is achingly honest and delightfully cheeky .,Failed to initialize,1,,False,1001
"passion , melodrama , sorrow , laugther , and tears cascade over the screen effortlessly . . .","genus Allium tricoccum , melodrama , regret , laugther , and pluck shower demoralise eat up the propose relegate effortlessly . . .",1,0,True,147
throws in enough clever and unexpected twists to make the formula feel fresh .,fuddle off inch enough cagy and unexpected debauched to make the formula haptic hold impertinent .,1,0,True,177
burns' fifth beer-soaked film feels in almost every possible way -- from the writing and direction to the soggy performances -- tossed off .,burns' fifth beer-soaked photographic movie theatre breakthrough in faithful every capableness counselling of life-time narrative of spirit narrative -- from the scripted material and focusing to the marshy carrying out -- thresh off .,0,1,True,282
"shiner can certainly go the distance , but isn't world championship material",N/A,pos,neg,Skipped,0
a good-looking but ultimately pointless political thriller with plenty of action and almost no substance .,a good-looking but ultimately unaffected political thriller with plenty of action and almost no substance .,0,1,True,75
the master of disguise is awful . it's pauly shore awful . don't say you weren't warned .,the master of disguise is amazing . it's pauly shore awful . don't say you weren't warned .,0,1,True,40
"the best didacticism is one carried by a strong sense of humanism , and bertrand tavernier's oft-brilliant safe conduct ( "" laissez-passer "" ) wears its heart on its sleeve .","the hefty didacticism is one epithelial duct aside angstrom hard sense impression of unhallow misdirect secular humanism , and bertrand tavernier's oft-brilliant dwell bump off up PiB ( "" laissez-passer "" ) meet along demote turned IT kernel on information technology arm .",1,0,True,227
"finely crafted , finely written , exquisitely performed",Failed to initialize,1,,False,1001
too bad writer-director adam rifkin situates it all in a plot as musty as one of the golden eagle's carpets .,A well invent writer-director cristal rifkin situate information technology unanimous inwards ampere stake every bit fusty as unrivalled of the prosperous eagle's carpet .,0,1,True,222
"the art direction and costumes are gorgeous and finely detailed , and kurys' direction is clever and insightful .",Failed to initialize,1,,False,1001
"blade ii has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .","blade ii lx minute of arc fish ampere glorious dramatics conductor and magnetic grandeur , simply it rich soul from fostering vampire devaluation .",0,1,True,230
"spirit is a visual treat , and it takes chances that are bold by studio standards , but it lacks a strong narrative .","spirit is a visual treat , and it cull stunned reposition that alive bold look past studio flat flat standard , equitable data technology privation adenine potent tale .",0,1,True,206
"the movie worked for me right up to the final scene , and then it caved in .",N/A,pos,neg,Skipped,0
a high-spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime .,a ebullient crony motion-picture show more or less the reunion of bathroom Irving Berlin nihilist wandering Health makeup facial wait have got 15 age later on their law-breaking .,1,0,True,214
it's a shame that the storyline and its underlying themes . . . finally seem so impersonal or even shallow .,Failed to initialize,0,,False,1001
""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,N/A,pos,neg,Skipped,0
"this is sandler running on empty , repeating what he's already done way too often .","this is sandler stand on evacuate , repeating what he's already done direction also vitamin A keen deal .",0,1,True,122
"it's up to you to decide whether to admire these people's dedication to their cause or be repelled by their dogmatism , manipulativeness and narrow , fearful view of american life .","it's up to you to fall whether to calculate up to these people's inscription to their reason run theater cost nauseate outside their bigotry , manipulativeness and peg down , dreaded approximation of American English language biography .",1,0,True,245
the rare imax movie that you'll wish was longer than an hour .,the rarified imax charge bill of fare pic that you'll wish head WA prospicient than an threescore minutes .,1,0,True,163
"while this one gets off with a good natured warning , future lizard endeavors will need to adhere more closely to the laws of laughter",N/A,neg,pos,Skipped,0
all mood and no movie .,Failed to initialize,0,,False,1001
i have a new favorite musical -- and i'm not even a fan of the genre,N/A,pos,neg,Skipped,0
"the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .","the increasingly diverse Gallic director subscribe to on pluck column inch amp gesticulate word-painting that ane institutionalize away candidly write up plug-in type A count , vowelize and only coloring sentiency the like atomic number 102 too soon motion-picture exhibit indium Holocene chronicle .",1,0,True,312
"maryam is a small film , but it offers large rewards .","maryam is a small film , but it lay down information technology bombastic wages .",1,0,True,63
"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",N/A,pos,neg,Skipped,0
a soul-stirring documentary about the israeli/palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .,Failed to initialize,1,,False,1001
generates an enormous feeling of empathy for its characters .,Failed to initialize,1,,False,1001
the best film of the year 2002 .,the outperform film of the year 2002 .,1,0,True,55
entertainment more disposable than hanna-barbera's half-hour cartoons ever were .,Failed to initialize,0,,False,1001
by turns very dark and very funny .,by cock-a-hoop Dipper of write out identical obliterate and selfsame amusing .,1,0,True,94
"the main characters are simply named the husband , the wife and the kidnapper , emphasizing the disappointingly generic nature of the entire effort .",Failed to initialize,0,,False,1001
a joyous occasion,Failed to initialize,1,,False,518
at best this is a film for the under-7 crowd . but it would be better to wait for the video . and a very rainy day .,at C. H. skilful this is a exhibit for the under-7 crowd together . exclusively if information engineering would embody goodness to harbor for the telecast eternalise . and group A genuinely showery solar day .,0,1,True,240
"though the aboriginal aspect lends the ending an extraordinary poignancy , and the story itself could be played out in any working class community in the nation .","though the aboriginal aspect lends the ending an sinful poignancy , and the story itself could be played out in any working class community in the fix .",1,0,True,102
bring on the sequel .,blowout on the sequel .,1,0,True,35
this seductive tease of a thriller gets the job done . it's a scorcher .,N/A,pos,neg,Skipped,0
what [frei] gives us . . . is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows .,N/A,neg,pos,Skipped,0
"the pacing is deadly , the narration helps little and naipaul , a juicy writer , is negated .","the pacing is deadly , the narration helps little and naipaul , a juicy writer , is do in .",0,1,True,64
"the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .","the gesticulate picture cling out vitamin angstrom rinse reheel of pocket-sized fry shortcoming , just the numerous shoot by of butcherly havoc subsist worth the price of debut money . . . if "" bloodstained havoc "" cost your count on of a unspoilt metre .",1,0,True,334
the first shocking thing about sorority boys is that it's actually watchable . even more baffling is that it's funny .,N/A,pos,neg,Skipped,0
"tom green and an ivy league college should never appear together on a marquee , especially when the payoff is an unschooled comedy like stealing harvard , which fails to keep 80 minutes from seeming like 800 .",Failed to initialize,0,,False,1001
novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama .,novak invent a heartland so overwhelmed by its faith of enjoyment that it assay excitement in manufacture richly striking essence .,0,1,True,148
"violent , vulgar and forgettably entertaining .","wonderful , green and forgettably entertaining .",0,1,True,73
nothing short of a masterpiece -- and a challenging one .,null shortsighted of a masterpiece -- and a opt ejection unmatchable .,1,0,True,94
"once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea isn't funny .","once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea isn't untrusting .",0,1,True,116
"everything its title implies , a standard-issue crime drama spat out from the tinseltown assembly line .","everything its human satisfy entail , a standard-issue law-breaking spectacular result acclaim kayo from the tinseltown fare together localise lineage .",0,1,True,157
blood work is laughable in the solemnity with which it tries to pump life into overworked elements from eastwood's dirty harry period .,N/A,neg,pos,Skipped,0
"in this film we at least see a study in contrasts ; the wide range of one actor , and the limited range of a comedian .","in this breeze we at to the abject arcdegree listen vitamin A discipline Robert Indiana manoeuvre line ; the all-embracing ballad kayoed of unity role player , and the establish tongue to cast of a comedian .",0,1,True,259
. . . a quietly introspective portrait of the self-esteem of employment and the shame of losing a job . . .,Failed to initialize,1,,False,1001
"the movie tries to be ethereal , but ends up seeming goofy .",Failed to initialize,0,,False,1001
"though uniformly well acted , especially by young ballesta and galan ( a first-time actor ) , writer/director achero manas's film is schematic and obvious .",N/A,neg,pos,Skipped,0
"this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the tormented persona of bibi .","this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the extort persona of bibi .",1,0,True,58
"an enigmatic film that's too clever for its own good , it's a conundrum not worth solving .","an mystify film that's A honest ingenious for its possess adept , it's a mystery story narrative non Prince Charles River Frederick deserving clear .",0,1,True,178
"leigh isn't breaking new ground , but he knows how a daily grind can kill love .","Vivien Leigh isn't yield fresh filmdom desktop , simply atomic subprogram two boast lead about how angstrom whole day-after-day drudgery arse pop have a go at it .",1,0,True,212
don't hate el crimen del padre amaro because it's anti-catholic . hate it because it's lousy .,Failed to initialize,0,,False,1001
"throwing in everything except someone pulling the pin from a grenade with his teeth , windtalkers seems to have ransacked every old world war ii movie for overly familiar material .",Failed to initialize,0,,False,1001
"sly , sophisticated and surprising .","tricksy , spoil and surprising .",1,0,True,58
"diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused .",N/A,neg,pos,Skipped,0
to call this film a lump of coal would only be to flatter it .,Failed to initialize,0,,False,1001
"lacks the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck .",Failed to initialize,0,,False,1001
"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds .","literary purist may non be pleased , but as labor force-out for the release of Rwandese Republic Patrick White white arsenic mainstream matinee-style amusement subroutine , datum engineering lie consume typecast A nifty job of delight the crowds .",1,0,True,173
is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ?,is it touchable an award to talent such refinement and warmth in an animatronic bear when the human beings unified time period of roleplay the the likes of of tool ?,0,1,True,158
"a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist .","a last word and spotty , albeit sometimes petty , condom tale of a engine plug-in science in line of Associate in Nursing creative person .",1,0,True,156
"a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter is entertainment opportunism at its most glaring .","a simple-minded and indolent spin-off of the animal planet documentary series , crocodile hunter is entertainment self-interest at its most glaring .",0,1,True,120
"will assuredly rank as one of the cleverest , most deceptively amusing comedies of the year .","will assuredly outrank as one of the cleverest , most misleadingly amusing comedies of the twelvemonth .",1,0,True,62
in visual fertility treasure planet rivals the top japanese animations of recent vintage .,in visual foulness treasure planet contender the peppiness pill front Nipponese brio of tardy sentence of origin .,1,0,True,145
"in his latest effort , storytelling , solondz has finally made a movie that isn't just offensive -- it also happens to be good .","in his latest effort , storytelling , solondz has finally made a movie that isn't just criminal offensive activity -- information technology too pass to make up flagitious .",1,0,True,142
"the punch lines that miss , unfortunately , outnumber the hits by three-to-one . but death to smoochy keeps firing until the bitter end .","the attraction inwards pedigree that Whitney youth gentlewoman , ala , outnumber the off past times times three-to-one . only when when death to smoochy keep evoke until the deadly end .",0,1,True,658
"the filmmakers are playing to the big boys in new york and l . a . to that end , they mock the kind of folks they don't understand , ones they figure the power-lunchers don't care to understand , either .","the filmmakers touch patter to the outstanding Son in new field of operations of performance of family of House of York and 50 . international ampere . to that closely , they bemock the all-inclusive of put up crease of yield they don't empathise , single they puzzle out extinct the power-lunchers don't carefulness to interpret , either .",0,1,True,323
another best of the year selection .,another undecomposed of the year selection .,1,0,True,30
humor in i spy is so anemic .,Failed to initialize,0,,False,1001
"i walked away not really know who "" they "" were , what "" they "" looked like . why "" they "" were here and what "" they "" wanted and quite honestly , i didn't care .","i usher the beam past non inwards Sojourner true statement making love creation wellness governance "" they "" realise improve , what "" they "" touch alike . why "" they "" embody hither and what "" they "" cherish and quite an ampere candidly , iodin didn't fear .",0,1,True,289
"no matter how much he runs around and acts like a doofus , accepting a 50-year-old in the role is creepy in a michael jackson sort of way .",Failed to initialize,0,,False,1001
