original,adversarial,original_label,final_label,success,queries
Virus writers look for work THE WRITERS of the MyDoom viruses are encoding job applications into the latest variants of the bug. According to Sophos the plea for work was found when its boffins were stripping the code of the MyDoom-U and MyDoom-V variants.,Failed to initialize,3,,False,1001
"Zambrano Out Early; So Are Mets ENVER, Aug. 17 - Victor Zambrano came to the Mets with radical movement on his pitches, fixable flaws in his delivery and a curious sore spot lingering around his right elbow. ",Failed to initialize,1,,False,1001
Key Martha Witness Gets Wrist Slap (CBS/AP) A former brokerage assistant who helped Martha Stewart make her fateful stock trade and later emerged as a key government witness was spared both prison and probation Friday for accepting a payoff during the government #39;s investigation.,Aborigine Martha viewer subdue radiocarpal colligation deadbolt (CBS/AP) deoxyadenosine monophosphate old brokerage house house sign of the zodiac planetary house help who assistance Martha Dugald Dugald close up Frederic William Maitland James Maitland Stewart flip out soundbox of H2O her disastrous let a bun inch the oven mathematical product and tush issue adenylic sulfurous A unit of measurement primal authorities source make piss up break up with both prison house star sign house and probation Fri for go for a take during the political science #39;s investigation.,2,3,True,540
Australia turns down plea for more troops to protect UN staff in Iraq (AFP) AFP - Australia has turned down a diplomatic plea for a contribution to a military force to protect United Nations (UN) personnel in Iraq.,Failed to initialize,0,,False,1001
"Delay in Shuttle Flights The battering that the hurricanes of the last month has inflicted on NASA centers could strain an already tight schedule for resuming shuttle flights, but it is too early to tell how badly, experts said Thursday.",Failed to initialize,3,,False,1001
"Oracle #39;s sweet on PeopleSoft Oracle sweetened its hostile bid for rival business software maker PeopleSoft to \$9.2 billion, a 14 increase aimed at resolving the long-running takeover battle between the bitter foes.","seer #39;s sweet on PeopleSoft prophet sweetened its hostile bid for rival war machine see to it bundle packet system inscribed figure of speech Creator PeopleSoft to \$9.2 billion, axerophthol fourteen memory access scoot for nuclear itemise eighty-five slice extinct the long-running coup d'etat armed combat 'tween the piercingly foes.",2,3,True,281
"Jags Cut Compton, Maddox (AP) AP - Veteran offensive lineman Mike Compton and rookie defensive tackle Anthony Maddox were among the 12 players cut by the Jacksonville Jaguars on Sunday.",Failed to initialize,1,,False,1001
"Chirac #39;s tour of China magnifies partnership Dialogue between China and France, two countries which highly value cultural diversity and pluralism in international politics, is no doubt conducive to world peace.","Chirac #39;s tour of chinaware hyperbolize partnership Dialogue between chinaware and France, two countries which highly value gentile diversity and pluralism in international politics, is no doubt conducive to world peace.",0,3,True,447
"Northern Irish Protestant group pledges to end violence Northern Ireland #39;s main pro-British paramilitary group, The Ulster Defence Association (UDA), has pledged to end all violence and work towards complete disarmament.",Failed to initialize,0,,False,1001
Collaboration suite to help secure tonight's Bush-Kerry debate The U.S. Secret Service and a throng of police and emergency management officials in Missouri will for the first time use a customized Microsoft-based collaboration portal to share security information during tonight's presidential debate.,Failed to initialize,3,,False,1001
Update: PeopleSoft board won't negotiate Oracle takeover PeopleSoft executives said over the weekend that they won't discuss a sale to Oracle at a price of \$24 per share but would consider an offer at a higher price.,Failed to initialize,3,,False,1001
"Philippine Rebels Free Troops, Talks in Doubt  PRESENTACION, Philippines (Reuters) - Philippine communist  rebels freed Wednesday two soldiers they had held as ""prisoners  of war"" for more than five months, saying they wanted to  rebuild confidence in peace talks with the government.",Failed to initialize,0,,False,1001
"September Retail Sales Up by 1.5 Percent WASHINGTON - Shoppers got their buying groove back last month, propelling sales at the nation's retailers by a strong 1.5 percent. It was the best showing since March...","September Retail gross sales upshot type upwards by 1.5 fortune WA - shopper baffle their purchase crease back shoemaker's last month, right away sale concord set Indiana atomic number 85 the nation's retail merchandiser by A concentrated 1.5 percent. It Washington the expert usher since March...",0,2,True,350
"Parmalat Investors Flock to Court Seeking Damages (Update2) Hundreds of Italians who lost savings in the collapse of food company Parmalat Finanziaria SpA flocked to Milan #39;s courthouse, seeking to recover damages as part of the criminal investigation of Italy #39; biggest bankruptcy.",Failed to initialize,2,,False,1001
"Eight children stabbed to death as they sleep A man broke into a school dormitory and stabbed eight sleeping children to death before fleeing. The murders at the Ruzhou No2 Senior Middle School in Pingdingshan, in the central province of Henan, was the ","Eight youngster egg on to terminus as they sleep A human organism violate into a schoolhouse dorm fashion and knife Ashcan School nonoperational tyke to terminus Indiana the for the first time pose fleeing. The expedition atomic number 85 the Ruzhou No2 old midriff subdue Indianan posit Pingdingshan, atomic numerate 49 the alternate responsibility of Henan, WA the",0,3,True,433
"VARs: Stone #39;s Exit Won #39;t Slow Novell #39;s Linux Drive Solution providers last week said they do not expect the sudden departure of Novell vice chairman Chris Stone, who engineered the company #39;s aggressive Linux push, to slow its Linux initiative.",Failed to initialize,3,,False,1001
"North Korea Seen as Tying Nuclear Talks to US Election North Korea is waiting out the American presidential election in order to bargain with the winner over its nuclear weapons program, according to analysts here and a British diplomat who left Pyongyang today.","North Han-Gook gamble along amp splice atomic talk to U Election magnetized Isaac Newton Dae-Han-Min-Gook hot storage area back extinct the American language language linguistic communicating linguistic pass presidential election nuclear number 49 cloistral companionship to manage with the succeeder fire selective information utilise science atomic Sir Herbert Beerbohm Tree branch program, harmonize to analyst Hera and angstrom unit Brits diplomat who allow Pyongyang today.",0,3,True,713
"Panasonic, Toshiba delve into alternate energy A new home heating system from Panasonic is based on a hydrogen fuel cell; it both heats the house and produces hot water.","Panasonic, Toshiba delve into standby energy A wise lie down Hoosier province headliner star sign heating administration from Panasonic match national on aggroup angstrom unit William Henry terminate cell; information engineering both can up the business firm and farm hot water.",3,2,True,321
 #39;Hawks primed to finally surpass Rams Editor #39;s note: ESPN senior NFL writer John Clayton #39;s weekly  quot;First And 10 quot; column takes you around the league with a look at the best game of the week followed by primers for 10 other games.,Failed to initialize,1,,False,1001
Eurostocks Nudge Up on Ericsson  PARIS (Reuters) - European shares nosed up on Wednesday as  Ericsson gained on news it had won part of \$4-billion Cingular  deal and with Glaxo buoyed after Pfizer affirmed its outlook.,Eurostocks tramp along Up along Ericsson City of clean (Reuters) - European touch nuclear phone number forty-nine cornet Indiana upwards on Midweek atomic numeral xxxiii Ericsson beforehand along intelligence evidence entropy put on scientific discipline inhabit constitute for abode the bacon separate of \$4-billion Cingular mint and with Glaxo buoy after Pfizer support its outlook.,2,3,True,1023
"Virus-Free Macs  #147;The single most effective way to avoid viruses and spyware is to simply chuck Windows altogether and buy an Apple Macintosh, #148; writes Walt Mossberg in the Wall Street Journal.  #147;There has never been a successful virus written for Mac OS X, and there is almost no spyware that targets the Mac. Plus, the Mac is invulnerable to viruses and spyware written for Windows. Not only is it more secure, but the Mac operating system is more capable, more modern and more attractive than Windows XP, and just as stable. #148; Sep 17",Failed to initialize,3,,False,1001
"Siemens Says Cellphone Flaw May Hurt Users and Its Profit Siemens, the world #39;s fourth-largest maker of mobile phones, said Friday that a software flaw that can create a piercing ring in its newest phone models might hurt earnings in its handset division.",N/A,Business,Sci/Tech,Skipped,0
Silvestre #39;s double goals help Man. United beat Liverpool Silvestre became Man. United #39;s hero as he scored twice to lift a 2-1 victory over Liverpool for home side when all eyes were on Rio Ferdinand as he returned after an eight-match ban on Monday.,Failed to initialize,1,,False,1001
"Strong Earthquake Strikes Central Calif. PARKFIELD, Calif. - A strong earthquake struck Central California on Tuesday that was felt from San Francisco to the Los Angeles area...",Failed to initialize,0,,False,1001
Lehmann may have played last Test The 34-year-old tore his right hamstring on day one of the third Test against India at the VCA Ground just as he was presenting a very good case to be retained when captain Ricky Ponting returns from injury next week.,Lehmann may parturition act upon buy the farm quiz The 34-year-old buck his right hamstring heftiness on XXIV minute flow unitary of the tierce scrutiny against commonwealth of Republic of India at the VCA exertion hardly group A He Evergreen say accolade angstrom building block identical secure for you slip to equalise allow when law primary feather Ricky Ponting income tax return from combat injury following week.,1,2,True,1373
Russian space agency: Space station crew could be forced to return &lt;b&gt;...&lt;/b&gt; MOSCOW Space officials in Russia are joining American officials in talking about the potential consequences of the food shortage aboard the international space station.,Russian send agency: withdrawnness blot go political party could compeer strained to return &lt;b&gt;...&lt;/b&gt; capital of the Russian due south arrangement official nuclear numerate forty-nine Soviet unification alert unify American English order nuclear issue forty-nine telling near the potential drop import of the food famine aboard the international blank station.,3,0,True,420
"Update 8: Crude Oil Futures Sink to \$46 Per Barrel December delivery crude on the New York Mercantile Exchange dropped 76 cents to \$46.11 per barrel. The benchmark light, sweet crude remained about \$8 a barrel cheaper than its closing record of \$55.17 recorded Oct. 22 and Oct. 26.","Update 8: masterly petroleum colour colour afterlife die below to \$46 Per drum Dec personal way of plow vernacular on the Bodoni typeface planetal house of planetary planetary house of House of York soldier of fortune surrogate hurtle aside seventy-six centime to \$46.11 per barrel. The terrace German mark light, afters primitive person somebody residuum cheeseparing \$8 deoxyadenosine monophosphate particle accelerator drum loud than information technology culmination immortalize book of \$55.17 recorded Oct. 22 and Oct. 26.",2,3,True,1165
"Social Security Reform a Boon for Funds?  NEW YORK (Reuters) - The bonanza many believe President  Bush has handed the mutual fund industry with his plans to  reform Social Security may be a mirage, industry leaders said  on Friday.","societal Security Reform a boon for Funds? early day house of House of House of House of York (Reuters) - The bonanza many consider president holy individual Saint Saint George footer bush ain absorb armed forces world the reciprocal sweep consist in diligence with his programme to unwind criticise out sociable hostage English hawthorn glucinium ampere mirage, industriousness leaders pronounce on Friday.",2,0,True,431
"Nokia Adopts SD Card Tech into Storage Portfolio To expand the capabilities of SD memory cards in mobile devices, the SD Card Association has recently formed a Mobile Phone Task Force.",Failed to initialize,3,,False,1001
"Stellar Putting Gives Europe a 2 - 0 Ryder Cup Lead Inspired by a brilliant putting display, holders Europe secured the first two points in the opening fourball matches against the United States at the 35th Ryder Cup Friday.","starring dictated get Europe a 2 - 0 Ryder Cup run jeer by a brilliant come in display, holder European Economic Community procure the first-class honours degree II apprehend show atomic number 49 the opening fourball fit against the merge commonwealth at the 35th Ryder cupful Friday.",1,1,False,341
"Accused deserter surrenders in Japan An accused US Army deserter has surrendered at a US military base near Tokyo to face charges filed in 1965, the Kyodo news service reported.","exalt renegade pitchfork terminated Indiana Japanese Archipelago assort in wet-nurse bucket along uranium the land nexus improving land U. S. US Army lowlife terrier payload orbit passing terminated upwards at deoxyadenosine monophosphate merge country of the States fortify service of process groundwork close Tokyo to typeface institutionalize hunting lodge Hoosier State 1965, the Kyodo news help reported.",0,3,True,415
"SpaceShipOne Rolls Toward Victory MOJAVE, California -- A Southern California aerospace team took a big step toward capturing the \$10 million Ansari X Prize Wednesday, but not without surviving a scary moment when the pilot found himself in a rapid spin as he roared across the threshold ",Failed to initialize,3,,False,1001
"Sales aren #39;t making the grade Retailers in Michigan delighted when students returned to the classroom, but the back-to-school sales haven #39;t generated the kind of dollars many projected.",Failed to initialize,2,,False,1001
"News Corp plans for poison pill News Corp, the media group led by Rupert Murdoch, on Monday announced plans for a poison pill rights issue to prevent a hostile takeover by potential predators such as Liberty Media, one of the company #39;s largest shareholders.","News abdomen speculate for venomous meaning tablet intelligence activity cognitive operation Corp, the stack culture medium ultra scout by Prince Prince Prince Prince Rupert Murdoch, on Monday trumpeter propose for axerophthol envenom viva voce antifertility gismo tablet right wing wanton to have A incompatible putsch d'etat d'etat divagation electrical likely predatory animal such atomic number 33 indecorum Media, single of the companionship #39;s great shareholders.",2,3,True,477
"How Serious Is Pfizer #39;s Condition? The stock is feeling some pain these days. However, this drugmaker has enough going for it that the illness shouldn #39;t last. Amid nervousness over the future of Pfizer #39;s arthritis pain treatment Celebrex and ","How grave Is Pfizer #39;s Condition? The descent is sentience some pain atomic speech sound routine forty-nine the make out possibility possibility these days. However, this drugmaker have capture enough provide for entropy utilise scientific discipline that the unwellness shouldn #39;t last. Amid cheek reason out the future of Pfizer #39;s arthritis infliction discussion celecoxib and",2,3,True,582
"Smart phones to make up 16 of market LONDON-A new study shows that the market for smart phones will continue to increase during the next several years, with global shipments growing from 14.","wise annulus to pee-pee up 16 of market stock LONDON-A new follow portion that the grocery for pert call up pull upward stakes preserve to step-up during the position divagation position respective years, with spherical lading acquire from 14.",3,2,True,322
"Spike Lee Wins Cybersquatting Case Against Porn Site Movie director Spike Lee has won his\cybersquatting case against a Philippines-based operator who\misused the domain name to redirect surfers to a pornographic\Web Site, arbitrators ruled Friday.",Failed to initialize,3,,False,1001
"Australia to Relocate Embassy in Baghdad (AP) AP - The Australian embassy in Baghdad is to be moved into the strife-torn city's heavily fortified Green Zone, the government said Tuesday.",Failed to initialize,0,,False,1001
Tata CS celebrates profits uplift Indian software giant Tata CS unveils sharply higher profits in its first set of results since its stock market launch.,Tata CS stoppage profits uplift Native American linguistic process nomenclature packet boat package arrangement colossus Tata nuclear bit sextet unwrap penetrating high win nuclear add up astir il IT possibility specify of result since IT breed commercialize launch.,2,3,True,305
"Oracle Fails to Inspire Tech Rally Oracle Corp. handed the software industry some positive earnings news after the bell on Tuesday, but investors pulled cash from the sector on concerns that information technology spending has become anemic.","prophet disembowel tabu to revolutionise technological wander tame spate touch seer Corp. open airwave the computation auto packet industry approximately cocksure make intelligence later along the bell on Tuesday, simply investor paper for hard currency nuclear designation number il from the sphere on touch on that info engineering science pass has go anemic.",2,3,True,440
"ASEAN moves closer to single market with  #39;road map #39;, global trade &lt;b&gt;...&lt;/b&gt; JAKARTA : ASEAN finance ministers ended a meeting which saw Southeast Asia edge closer to a Europe-style single market, laying out a  quot;road map quot; for integration and opening doors to wider global trade.",N/A,World,Business,Skipped,0
"Musharraf Hopeful For Kashmir Solution ISLAMABAD, Pakistan : Nov 10 (SADA) - President General Pervez Musharraf Tuesday hoped that debate on options he spelt out recently on Kashmir issue would take Pakistan and India closer to find out the settlement of decades-old dispute.","Musharraf Hopeful For Cashmere Solution ISLAMABAD, Mae westerly joined United States Department of State West Pakistan : November tenner (SADA) - chairman universal Pervez Musharraf Tuesday vamoose that weigh along caliber helium genus Triticum aestivum spelta zippo recently on Cashmere repay would regaining Islamic Republic of West Pakistan and India cosy to check out the settlement of decades-old dispute.",0,2,True,330
"For Neglected Video, a Hollywood Touch A growing cottage industry is taking customers' raw home video and putting it on DVD, in some cases producing short movies with sophisticated cinematic effects and a musical soundtrack.",Failed to initialize,3,,False,1001
"Movies in a snap: Netflix and TiVo discuss downloads Bee Staff Writer. The high-tech ground is shifting underfoot again, amid rumblings of a new Silicon Valley alliance that would let owners of TiVo Inc.",N/A,Business,Sci/Tech,Skipped,0
"Convicted spammer gets nine years in slammer A brother and sister have been convicted of three felony charges of sending thousands of junk e-mails; one of them was sentenced to nine years in prison, the other was fined \$7,500.",Failed to initialize,3,,False,1001
Economy Grows at a 3.7 Percent Rate in 3Q The US economy grew at a 3.7 percent annual rate in the third quarter - a pace that was slightly better than in the spring but not as strong as many analysts expected.,thriftiness leaping up astatine A 3.7 pct glaring Indiana 3Q The atomic tot 92 relieve astir ricochet astir astatine a 3.7 split up yearbook position edge the one-third home plate fourth - group A gait that stand for slightly upright than inwards the ricochet only not A unattackable A many analysts expected.,2,1,True,1272
Lebanon political drama plays out Syrian scipt The stage is Beirut and the actors are Lebanese; but the audience knows the drama surrounding selection of the countrys president is being produced in Lebanons powerful neighbour Syria.,Lebanese Republic political spectacular fantastic chromosomal mutant ping extinct Syrian scipt The microscope microscope microscope leg dwell big of Lebanese Republic and the thespian be Lebanese; but the citation accredit the spectacular result mare's nestle natural option of the soundbox smooth prexy is being produced in Lebanons mightily neighbor Syria.,0,3,True,919
"One of nation #39;s hottest coaches, Tedford will shock nation and &lt;b&gt;...&lt;/b&gt; The T-shirt was the brainchild of Bob Rose, the University of California #39;s aptly named executive associate athletic director for communications, and it speaks to the school #39;s football revival on numerous levels.",Failed to initialize,1,,False,1001
"China Iron Mine Fire Death Toll Rises to 57  BEIJING (Reuters) - The death toll from a fire that swept  through an iron mine complex in the northern Chinese province  of Hebei rose to 57, with three miners still missing, Xinhua  news agency said on Monday.","China Iron Mine place up conk proscribed Leontyne monetary rate jump to lvii Booker T. Washington of passing China (Reuters) - The stall Mary Leontyne Leontyne Price from amp predict downward that baseball shortened through Associate inward hold effulgence iron mine industrial plant coordination chemical compound Hoosier put forward the north wind Chinese say of Hopeh wage hike to 57, with triplet mineworker stock-still missing, Xinhua news show express delegacy say on Monday.",0,2,True,455
"Ireland blocks calls to 13 countries to thwart internet scam Ireland #39;s telecom regulator said this week that is taking  quot;extraordinary quot; measures to protect internet users from rogue autodialer programs that hijack their modems and run up long-distance phone charges by suspending direct dialing to 13 countries, most ",Failed to initialize,3,,False,1001
Glazer bid for Old Trafford falls flat Malcolm Glazer #39;s bid for Manchester United is dead in the water after major shareholders John Magnier and JP McManus told the American there was no basis for a deal.,chicken feed cutting cock require for quondam Trafford decline apartment Malcolm glass all over ship's sauceboat #39;s dictation for Manchester unite monetary value Sophie Benjamin Ricketson Tucker Indiana the make issue after Saint privy Roy John R. John Major shareowner St. Angel Falls Gospel According to John the Apostle the Apostle Magnier and JP McManus separate the American language there represent no base for a deal.,1,2,True,537
"Cassini flies past Titan; pictures expected tonight NASA #39;s Cassini spacecraft streaked by Saturn #39;s smoggy moon Titan today, targeted to pass within just 750 miles of the planet-sized satellite to give scientists their first ",Failed to initialize,3,,False,1001
"Afghan Army Dispatched to Calm Violence KABUL, Afghanistan - Government troops intervened in Afghanistan's latest outbreak of deadly fighting between warlords, flying from the capital to the far west on U.S. and NATO airplanes to retake an air base contested in the violence, officials said Sunday...",Failed to initialize,0,,False,1001
"Sports Calendar Bolton Over-30 women's soccer. The Close-To-Home soccer league is looking for female players 30 and olderver for the fall season for a team in the Bolton area. Interested candidates can expect refereed games, a friendly atmosphere, and renewal of basic skills. All levels of experience welcomed. Contact Miriam Kandansky at 781-442-0750 or through e-mail at Miriam.Kadanskysun.com for more details.",Failed to initialize,1,,False,1001
PeopleSoft Investors Urged to Tender Shares  NEW YORK (Reuters) - Oracle Corp. on Thursday said in a  letter to PeopleSoft Inc. stockholders that it would withdraw  its hostile takeover bid if less than half of PeopleSoft shares  were tendered by the offer's deadline.,PeopleSoft investor exhort to ill-mannered touch novel planetary wandering house of York (Reuters) - seer Corp. along nuclear call up amount 90 label pillar inch deoxyadenosine monophosphate alphabetical fictional fibre steer of character to PeopleSoft Inc. shareowner that S technology would spare data organise science incompatible coup d'etat roleplay if to a lesser extent than half of PeopleSoft partake in stool astir tenderise by the offer's deadline.,2,3,True,482
"Phelps faces possible jail term Olympic swimming champion Michael Phelps may face a jail term after being arrested on drink-driving charges last week in Salisbury, Maryland.","Phelps faces galvanising potentiality immure store overstep float virtuoso Michael Phelps English hawthorn tend angstrom unit poky terminal estimate previous be sweep through on drink-driving buck bank bill oddment week inward Salisbury, Maryland.",1,2,True,411
"Soldiers' War Blogs Detail Life in Iraq Iraq war blogs are as varied as the soldiers who write them. Some sites feature practical news, war pictures and advice. Some are overtly political, with more slanting to the right than to the left. Some question the war, some cheer it.",Failed to initialize,3,,False,1001
"Cards won #39;t overlook Dodgers The last time Tony La Russa managed a postseason series against the Dodgers, his club was an Oakland juggernaut that dominated the regular season with 104 victories.",Failed to initialize,1,,False,1001
Econ Edge: The Economic Week Fed Governor Speaks (12:45 pm ET) Federal Reserve Governor Mark Olson speaks about his economic outlook at a roundtable lunch in Toronto.,Failed to initialize,2,,False,1001
"Another homicide in Holland  It is a sad day.      In what seems to be another politically inspired homicide in Holland, Dutch filmmaker, and controversial columnist Theo van Gogh was brutally murdered in the streets of Amsterdam this morning.",N/A,Sci/Tech,World,Skipped,0
"COLUMN: Many Struggle to Comply with Sarbanes Rules A flurry of companies may miss the deadline to comply with new regulations brought in after the corporate scandals of 2002, but the key for investors will be to judge how serious the underlying problems really are.","COLUMN: Many scrap to adopt with Sarbanes prescript A befuddle of guild may exit of absence tabu the deadline to stand aside with new doctor bit in edge recent the incorporate malicious chat of 2002, only the name nix for investor release atomic consider quaternion to adjudicate how serious the built-in line of work really are.",2,3,True,399
"Prodigy Adu Learns His Trade at DC United  WASHINGTON (Reuters) - Teenager Freddy Adu, America's most  talked about soccer player, has hardly set the league alight  with his skills in his first season.","predictive Adu meet improving His business enterprise cover astatine District of Columbia unify American capital missive (Reuters) - adolescent Freddy Adu, America's close jaw Sir Thomas More Oregon less soccer player, has just employment verboten rigid upwardly the league climbing pour down with his science in his firstly season.",1,2,True,633
Mears wins Busch pole Casey Mears set a track qualifying record and won his third NASCAR Busch series pole of the season Thursday at Homestead-Miami Speedway.,Failed to initialize,1,,False,1001
"Game swings back and forth as Giteau toys with England  #39;s defence After so many signs of a fresh enthusiasm and a new sense of adventure in the England side, they ended their autumn series on a backward note, losing to the side they had beaten in the World Cup final.",Failed to initialize,1,,False,1001
"Clearest view yet of Saturn #39;s largest moon Scientists controlling the cameras aboard the Cassini spacecraft in orbit around Saturn have just recovered two extraordinary, contrasting images of the planet #39;s most intriguing moons.",Failed to initialize,3,,False,1001
World Cup triumph means more money England #39;s first Rugby World Cup triumph a year ago generated profits of 13.5 million pounds (\$29.8 million Cdn) despite the loss of revenue from a lack of home games.,global instill joy guesswork more money England #39;s offset rugby football football game football football game world cup triumph vitamin amp twelvemonth agone engender profits of 13.5 trillion smithy (\$29.8 single m yard Cdn) turn down the neediness of taxation income from antiophthalmic factor miss of shell games.,1,2,True,376
"Bombardier shares slump as CEO leaves Bombardier, the troubled Canadian maker of aircraft and trains, saw its shares fall by around 20 per cent in Toronto, after it announced that Paul Tellier was stepping down early as president and chief executive officer.",Failed to initialize,2,,False,1001
"AMD Launches Low-Cost Web Device Advanced Micro Devices is launching a low-cost Internet access device dubbed  quot;PIC, quot; or personal Internet communicator, targeted at first-time computer users in the developing world.",Failed to initialize,3,,False,1001
Brokerage Settles Charges Over Mutual Fund Fees  A Fort Worth brokerage that sold high-fee mutual funds to military families agreed yesterday to pay \$12 million to settle allegations that it used misleading marketing literature and scripts.,Failed to initialize,2,,False,1001
"Oil prices rise on fears about Yukos production Oil prices briefly bolted above \$45 a barrel yesterday, then retreated toward \$44, in a volatile day of trading after Russian oil giant Yukos said its output could suffer because of a court ruling that froze some of its assets.",Failed to initialize,2,,False,1001
Sneaky Credit Card Tactics Keep an eye on your credit card issuers -- they may be about to raise your rates.,Sneaky cite Card tactical manoeuvre keep on on Associate in Nursing centre along your naturally quotation bat order issuer -- they may be around to conjure up your rates.,2,2,False,84
"Consumer Confidence Hits 7-Month Low   NEW YORK (Reuters) - U.S. consumers turned more gloomy in  October, beset by soaring energy prices, relentless violence in  Iraq and the increasingly bitter end of the presidential  election campaign.",Failed to initialize,2,,False,1001
"AOL drops Microsoft antispam technology com September 16, 2004, 1:15 PM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half.","AOL drops Microsoft antispam technology com September 16, 2004, 1:15 PM PT. This stern anteriority #39;s dealer snip ore hold constitute exempt Oregon get CRM and ERP computer electronic computer computer computer software for the withdraw twelvemonth and angstrom unit half.",3,2,True,284
"Colombia Says Irish Fugitives Have Fled Country  BOGOTA, Colombia (Reuters) - Three Irish fugitives  convicted of teaching leftist Colombian guerrillas how to make  bombs have escaped the Andean country and are at large outside  its borders, Colombia's attorney general said late on Thursday.",Failed to initialize,0,,False,1001
Tennis: Season over for tired Henin-Hardenne BRUSSELS : Olympic champion Justine Henin-Hardenne announced that her season is over because of persistent fatigue brought about by her struggle to recover from a long-term virus.,Failed to initialize,1,,False,1001
"China Closes 1,600 Internet Cafes in Crackdown China shut 1,600 Internet cafes between February and August and imposed \$12.1 million worth of fines for allowing children to play violent or adult-only games and other violations, state media said.","nationalist People's commonwealth of Red Taiwan conclusion 1,600 net stinging java betray nuclear number 85 nuclear number forty-nine Crackdown mainland Red China bar 1,600 dismissal burned-out deep brown stag between February and Aug and enforce \$12.1 million Charles Frederick Worth of short for imprimatur child to dramatic play fierce or adult-only bet on and betimes violations, body politic culture medium said.",3,0,True,414
Socceroos lead at break The Socceroos lead the Solomon Islands 4-0 at half-time in their Confederations Cup qualifier in Honiara. A double from midfielder Josip Skoko and strikes to Ante Milicic and the impressive Brett Emerton have ,Failed to initialize,1,,False,1001
"UPDATE:Sinopec 1H Pft Up 51; To Raise Refining Capacity HONG KONG (Dow Jones)--China Petroleum  amp; Chemical Corp. (SNP), the country #39;s second-largest oil and gas producer, Monday reported a 51 jump in first-half earnings and said it plans to boost its refining capacity by about one-fifth over three years.",Failed to initialize,2,,False,1001
"After a decade of silence, Cambodia's cinema enjoys resurgence (AFP) AFP - After a decade of silence, Cambodia's movie industry is enjoying a boom due to a dash of Hollywood attention, burgeoning nationalism and cheaper production costs, industry insiders say.","After a X of silence, Cambodia's synthetic enjoy revivification (AFP) alpha foetoprotein - tardy typewrite angstrom whole X of silence, Cambodia's mouse click industry live enjoyment angstrom unit of measurement whole of measuring godsend due to deoxyadenosine monophosphate gate-crash of Hollywood attention, burgeon patriotism and flyblown end product costs, application insider say.",0,3,True,697
"Georgian president calls for international conference on South Ossetia TBILISI, Georgia  Georgian President Mikhail Saakashvili appealed to world leaders Tuesday to convene an international conference on the conflict in breakaway South Ossetia, where daily exchanges of gunfire threaten to spark ...","Georgian chairman vociferation follow taboo of the wardrobe for foreign league on Indiana the southward Ossetia TBILISI, Georgia Georgian chairman Mikhail Saakashvili nurse inward to human race round of golf blast on draw off scorecard du jour Tuesday to convene Associate Indiana suck outdoors conference along the hunt fouled inwards breakaway due south Ossetia, where day by day switch concluded of gunshot threaten to Dame Muriel Spark ...",0,1,True,389
"A mixed economic bag in July Factory orders in July for costly manufactured goods recorded the biggest gain in four months. New home sales, meanwhile, slid, according to a pair of reports ","A mixed spar pocketbook in July Factory typeset astir atomic mo 49 July for high-priced restore soundly tape the with tiddler smash atomic identification number il quaternion months. pure nude statue intimate sales, meanwhile, slid, according to a couplet of write up",2,3,True,684
"Internet pioneer closes Manitoba pharmacy; blames dollar, uncertain climate (Canadian Press) Canadian Press - WINNIPEG (CP) - Just one year ago, Mark Rzepka was opening a  #36;1-million Internet pharmacy in the small Manitoba town of Niverville believing he would be able to quadruple his staff within 12 months.","internet innovator sheep compose Manitoba pharmacy; geological fault dollar, incertain climate (Canadian Press) Canadian River River rook - Lake Lake Lake Winnipeg (CP) - precisely one assort ago, maculate Rzepka Evergreen State District of Columbia District of Columbia scuttle deoxyadenosine monophosphate #36;1-million internet apothecary's snitch pasture Indianan United posit section of United States Department of State the minor Manitoba townspeople of Niverville consider helium would cook up able-bodied to quadruplicate his stave in within 12 months.",0,3,True,373
"Report: Dhanraj no longer needed: Coach With Australia pulling out of the Champions Trophy to be held in Pakistan in December due to security reasons, India will replace the Aussies in the tournament.",Failed to initialize,1,,False,1001
"Men Set for Sizzling Duel in 100 Meters ATHENS, Greece - The preliminaries in the 100 meters were perhaps just a sample of what's to come Sunday, when a talented group of qualifiers - including Americans Shawn Crawford, Justin Gatlin and defending champion Maurice Greene - will try to turn their competition into the fastest show at the Athens Games.    Five men broke 10 seconds in qualifying Saturday, led by Crawford's time of 9.89...",Failed to initialize,0,,False,1001
"Citigroup's Ex-Exec May Face SEC Action  NEW YORK (Reuters) - Citigroup Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=C.N target=/stocks/quickinfo/fullquote""&gt;C.N&lt;/A&gt; on Friday said  U.S. securities regulators may recommend enforcement  proceedings against the former head of Citigroup Global  Investment Management.",Failed to initialize,2,,False,1001
"SBC Gives Microsoft \$400 Mln Internet TV Deal  WASHINGTON (Reuters) - SBC Communications &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=SBC.N qtype=sym infotype=info qcat=news""&gt;SBC.N&lt;/A&gt; will use  Microsoft Corp. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=MSFT.O qtype=sym infotype=info qcat=news""&gt;MSFT.O&lt;/A&gt; technology to launch video services  over upgraded high-speed data lines, the companies said  Wednesday.",Failed to initialize,3,,False,1001
